comparison,FEATURE_ID,c1_num_reps,counts_c1_g1_rep1,counts_c1_g2_rep1,counts_c1_both_rep1,counts_c1_g1_rep2,counts_c1_g2_rep2,counts_c1_both_rep2,counts_c1_g1_rep3,counts_c1_g2_rep3,counts_c1_both_rep3,prior_c1_g1,prior_c1_g2,c1_flag_analyze,c2_num_reps,counts_c2_g1_rep1,counts_c2_g2_rep1,counts_c2_both_rep1,counts_c2_g1_rep2,counts_c2_g2_rep2,counts_c2_both_rep2,counts_c2_g1_rep3,counts_c2_g2_rep3,counts_c2_both_rep3,prior_c2_g1,prior_c2_g2,c2_flag_analyze
line,fusion_id,3,46,69,71036,36,77,71935,48,73,59103,0.5,0.8,1,3,51,85,54909,41,99,74786,31,80,64990,0.5,0.8,1
line,fusion_id,3,72,72,72627,38,87,68299,58,111,80450,0.5,0.8,1,3,50,74,79681,48,75,57264,56,82,81313,0.5,0.8,1
line,fusion_id,3,55,76,81250,45,99,68181,31,64,71507,0.5,0.8,1,3,40,87,67411,52,67,74787,57,72,75087,0.5,0.8,1
line,fusion_id,3,53,82,77167,60,57,64960,50,84,64576,0.5,0.8,1,3,63,75,68795,64,97,65446,37,52,72888,0.5,0.8,1
line,fusion_id,3,59,69,57536,58,86,69162,37,66,69593,0.5,0.8,1,3,44,62,59664,49,98,72845,80,90,80877,0.5,0.8,1
line,fusion_id,3,42,104,75614,38,89,69738,48,86,90086,0.5,0.8,1,3,56,83,54638,64,61,67169,59,67,62192,0.5,0.8,1
line,fusion_id,3,54,89,66249,48,89,78925,54,75,77777,0.5,0.8,1,3,38,73,61034,41,70,57634,51,101,58637,0.5,0.8,1
line,fusion_id,3,35,90,92270,58,68,80966,52,86,67460,0.5,0.8,1,3,56,75,69063,38,99,60958,31,79,66919,0.5,0.8,1
line,fusion_id,3,56,94,99942,53,76,72728,55,100,60785,0.5,0.8,1,3,59,89,76427,51,92,53336,53,85,83280,0.5,0.8,1
line,fusion_id,3,46,89,71866,52,64,67141,28,64,85634,0.5,0.8,1,3,40,90,66389,69,61,68009,51,84,64989,0.5,0.8,1
line,fusion_id,3,39,88,73646,53,97,60014,48,90,65817,0.5,0.8,1,3,42,135,80906,43,84,88454,37,73,63459,0.5,0.8,1
line,fusion_id,3,39,53,73203,63,86,51529,42,92,67135,0.5,0.8,1,3,45,109,71693,47,97,45284,54,80,64949,0.5,0.8,1
line,fusion_id,3,42,107,66150,53,97,54886,65,55,72189,0.5,0.8,1,3,61,65,71687,33,80,56240,43,79,63968,0.5,0.8,1
line,fusion_id,3,37,80,72486,47,62,59924,37,88,50994,0.5,0.8,1,3,65,60,69822,47,97,63508,55,95,71859,0.5,0.8,1
line,fusion_id,3,37,81,64021,50,82,63213,62,81,73532,0.5,0.8,1,3,50,60,63429,49,49,76875,54,55,66186,0.5,0.8,1
line,fusion_id,3,42,70,67249,45,74,78482,48,60,70379,0.5,0.8,1,3,50,64,66645,49,75,83279,34,88,77184,0.5,0.8,1
line,fusion_id,3,30,90,81831,38,110,78580,45,87,59478,0.5,0.8,1,3,55,109,58814,59,66,62468,51,61,79764,0.5,0.8,1
line,fusion_id,3,42,82,61433,60,73,60575,52,79,80758,0.5,0.8,1,3,45,53,70109,80,78,85271,57,66,82446,0.5,0.8,1
line,fusion_id,3,51,85,100331,49,99,67999,68,94,79671,0.5,0.8,1,3,42,94,94095,39,88,66897,52,42,68512,0.5,0.8,1
line,fusion_id,3,58,60,69431,55,68,63099,42,81,78221,0.5,0.8,1,3,53,72,70891,51,87,69655,30,70,75649,0.5,0.8,1
line,fusion_id,3,55,89,69058,53,70,63110,66,75,69431,0.5,0.8,1,3,50,82,72713,80,47,64926,50,73,70622,0.5,0.8,1
line,fusion_id,3,49,81,70624,62,70,70172,50,79,71042,0.5,0.8,1,3,53,70,69775,44,81,65011,43,78,68439,0.5,0.8,1
line,fusion_id,3,36,87,69098,47,66,68286,46,94,69405,0.5,0.8,1,3,48,89,70619,51,62,68285,51,80,62848,0.5,0.8,1
line,fusion_id,3,44,87,69351,62,94,73054,57,61,44658,0.5,0.8,1,3,46,76,60085,47,74,86943,53,80,90795,0.5,0.8,1
line,fusion_id,3,43,72,76615,33,78,79552,52,82,75649,0.5,0.8,1,3,37,96,62624,61,72,77361,51,84,64799,0.5,0.8,1
line,fusion_id,3,52,102,89825,33,76,87010,43,87,75504,0.5,0.8,1,3,50,85,89025,25,81,74722,54,97,58209,0.5,0.8,1
line,fusion_id,3,58,107,79200,57,86,66044,54,94,62793,0.5,0.8,1,3,41,89,59271,51,72,63359,45,64,79811,0.5,0.8,1
line,fusion_id,3,43,72,67559,44,88,59970,37,59,72843,0.5,0.8,1,3,51,75,69700,45,73,70965,45,68,62960,0.5,0.8,1
line,fusion_id,3,58,58,56560,34,62,78127,40,62,57970,0.5,0.8,1,3,50,89,64603,42,84,54134,44,82,56639,0.5,0.8,1
line,fusion_id,3,66,74,77552,30,103,60905,53,83,88302,0.5,0.8,1,3,69,92,60992,50,71,82049,49,80,57308,0.5,0.8,1
line,fusion_id,3,47,59,62215,49,91,74592,54,86,74579,0.5,0.8,1,3,50,79,60479,68,77,61723,47,86,70899,0.5,0.8,1
line,fusion_id,3,51,99,85177,56,79,77846,59,71,63593,0.5,0.8,1,3,73,65,82546,57,77,79960,47,67,55854,0.5,0.8,1
line,fusion_id,3,41,92,79669,45,71,65961,64,83,67047,0.5,0.8,1,3,55,85,58512,30,84,77683,54,65,69637,0.5,0.8,1
line,fusion_id,3,67,40,64448,64,78,77264,32,70,59630,0.5,0.8,1,3,65,78,69312,54,134,69833,46,82,90086,0.5,0.8,1
line,fusion_id,3,36,84,60756,50,77,68154,43,55,72929,0.5,0.8,1,3,44,72,89735,73,81,65849,44,90,75142,0.5,0.8,1
line,fusion_id,3,40,72,63433,40,119,63888,41,93,103976,0.5,0.8,1,3,54,87,83682,50,59,62235,52,90,72889,0.5,0.8,1
line,fusion_id,3,49,109,65329,59,101,60482,45,68,57587,0.5,0.8,1,3,49,65,70478,43,103,58909,37,77,57761,0.5,0.8,1
line,fusion_id,3,60,68,66080,51,87,71203,66,61,61062,0.5,0.8,1,3,55,82,60964,44,90,82617,55,83,73991,0.5,0.8,1
line,fusion_id,3,55,88,89395,49,68,71700,54,80,75445,0.5,0.8,1,3,61,71,95090,47,111,84395,53,89,73788,0.5,0.8,1
line,fusion_id,3,52,87,70719,59,73,64470,37,84,52487,0.5,0.8,1,3,36,106,73485,52,65,78546,68,75,62179,0.5,0.8,1
line,fusion_id,3,73,77,60825,48,102,80609,49,70,59735,0.5,0.8,1,3,59,86,52637,48,71,58969,49,95,55634,0.5,0.8,1
line,fusion_id,3,40,63,55406,47,68,76604,39,87,76117,0.5,0.8,1,3,43,79,70131,38,77,77570,67,74,84731,0.5,0.8,1
line,fusion_id,3,39,77,60553,55,84,58170,44,74,81126,0.5,0.8,1,3,47,110,69217,38,66,60506,67,97,66338,0.5,0.8,1
line,fusion_id,3,45,116,76693,64,68,66241,48,79,62742,0.5,0.8,1,3,60,44,74558,38,84,59649,48,56,82854,0.5,0.8,1
line,fusion_id,3,47,74,76209,46,106,63169,52,56,54837,0.5,0.8,1,3,60,72,68447,53,101,69532,69,74,69118,0.5,0.8,1
line,fusion_id,3,48,85,84667,52,93,45015,57,77,76005,0.5,0.8,1,3,47,80,84682,44,85,85704,55,63,92482,0.5,0.8,1
line,fusion_id,3,37,90,67494,41,74,66045,42,86,77366,0.5,0.8,1,3,42,49,85802,89,90,60014,56,83,65843,0.5,0.8,1
line,fusion_id,3,49,86,76402,57,65,69144,63,68,63046,0.5,0.8,1,3,43,82,55261,52,81,55820,52,96,63599,0.5,0.8,1
line,fusion_id,3,55,57,69881,47,95,67132,59,61,71799,0.5,0.8,1,3,55,79,70887,41,77,68318,58,72,82058,0.5,0.8,1
line,fusion_id,3,50,88,69609,40,68,70201,50,84,58953,0.5,0.8,1,3,49,90,68989,69,81,62184,55,81,51033,0.5,0.8,1
line,fusion_id,3,47,73,71701,41,83,70011,39,84,62130,0.5,0.8,1,3,55,59,71185,57,92,58927,64,105,86979,0.5,0.8,1
line,fusion_id,3,46,106,79108,50,87,64533,62,105,78004,0.5,0.8,1,3,52,76,68323,42,105,79154,44,113,62271,0.5,0.8,1
line,fusion_id,3,52,52,73689,69,76,93238,51,71,59171,0.5,0.8,1,3,49,80,72514,43,75,59153,57,97,69793,0.5,0.8,1
line,fusion_id,3,34,91,57035,36,97,72659,43,118,77491,0.5,0.8,1,3,46,94,71636,49,56,69071,42,65,77242,0.5,0.8,1
line,fusion_id,3,43,61,43075,38,74,68274,41,82,69690,0.5,0.8,1,3,53,84,76969,49,78,52815,51,74,78569,0.5,0.8,1
line,fusion_id,3,80,94,70477,55,60,71866,33,79,97482,0.5,0.8,1,3,62,82,69940,43,96,71367,54,64,76450,0.5,0.8,1
line,fusion_id,3,71,78,72427,40,75,63217,58,69,65951,0.5,0.8,1,3,26,61,79543,45,93,62241,67,82,63671,0.5,0.8,1
line,fusion_id,3,45,77,71588,36,93,65521,65,104,64533,0.5,0.8,1,3,46,63,84973,56,78,80935,66,95,49732,0.5,0.8,1
line,fusion_id,3,48,70,67810,62,98,85312,52,97,67053,0.5,0.8,1,3,67,71,76059,34,69,56872,49,81,71193,0.5,0.8,1
line,fusion_id,3,53,82,82795,57,98,71216,39,94,49836,0.5,0.8,1,3,55,84,77256,52,85,69335,51,65,71491,0.5,0.8,1
line,fusion_id,3,33,54,73674,66,104,73981,70,52,70264,0.5,0.8,1,3,51,102,74602,59,70,76933,56,107,65624,0.5,0.8,1
line,fusion_id,3,57,100,63858,55,88,69318,36,94,79170,0.5,0.8,1,3,53,73,61980,48,79,52467,51,72,90385,0.5,0.8,1
line,fusion_id,3,56,82,60302,45,110,64525,58,81,69387,0.5,0.8,1,3,43,111,70090,36,78,74781,51,81,60962,0.5,0.8,1
line,fusion_id,3,37,83,84849,45,46,82095,64,99,69483,0.5,0.8,1,3,55,84,87840,41,104,65318,43,91,71217,0.5,0.8,1
line,fusion_id,3,39,81,55096,50,78,61010,39,74,90812,0.5,0.8,1,3,59,65,61502,54,63,83142,48,99,70695,0.5,0.8,1
line,fusion_id,3,45,73,53510,61,80,68492,39,57,106105,0.5,0.8,1,3,70,115,80051,57,90,63917,55,65,55417,0.5,0.8,1
line,fusion_id,3,36,66,58899,44,63,62698,45,75,66618,0.5,0.8,1,3,47,68,80243,37,79,71320,45,73,70625,0.5,0.8,1
line,fusion_id,3,50,94,70104,60,84,63310,51,77,77476,0.5,0.8,1,3,48,84,55505,51,65,69929,59,88,57588,0.5,0.8,1
line,fusion_id,3,44,54,62125,57,95,77642,44,86,79370,0.5,0.8,1,3,47,87,82685,53,78,53523,31,74,59634,0.5,0.8,1
line,fusion_id,3,48,78,89345,40,71,78922,60,87,82321,0.5,0.8,1,3,63,97,62633,52,48,79771,56,83,73874,0.5,0.8,1
line,fusion_id,3,44,80,73021,45,70,64853,59,89,90827,0.5,0.8,1,3,65,73,60913,33,87,68744,62,94,45073,0.5,0.8,1
line,fusion_id,3,48,58,74864,51,94,61299,58,77,78791,0.5,0.8,1,3,59,60,66389,36,86,70475,40,72,72529,0.5,0.8,1
line,fusion_id,3,57,82,70587,53,76,66487,37,79,68868,0.5,0.8,1,3,53,77,66362,52,72,60583,45,102,71774,0.5,0.8,1
line,fusion_id,3,47,95,68697,62,103,59672,59,61,72299,0.5,0.8,1,3,39,91,65034,60,86,78120,59,70,68520,0.5,0.8,1
line,fusion_id,3,49,88,56969,57,73,49284,40,100,53986,0.5,0.8,1,3,61,103,63877,34,71,57669,50,68,70033,0.5,0.8,1
line,fusion_id,3,57,87,69848,45,70,49289,49,92,74520,0.5,0.8,1,3,50,64,61777,37,64,61375,44,85,71302,0.5,0.8,1
line,fusion_id,3,55,88,72868,70,79,73063,72,102,75280,0.5,0.8,1,3,63,80,85040,46,84,56050,40,84,77405,0.5,0.8,1
line,fusion_id,3,48,65,79546,30,65,73228,53,76,69209,0.5,0.8,1,3,58,84,58994,58,76,64651,53,99,62388,0.5,0.8,1
line,fusion_id,3,63,96,66317,69,105,70757,47,76,94439,0.5,0.8,1,3,44,100,87661,61,83,61486,40,80,62254,0.5,0.8,1
line,fusion_id,3,64,97,67062,55,51,62585,48,58,57501,0.5,0.8,1,3,48,60,79727,46,81,77851,62,57,74945,0.5,0.8,1
line,fusion_id,3,59,72,64888,46,83,84149,51,66,53583,0.5,0.8,1,3,44,87,57607,35,88,84489,33,72,67228,0.5,0.8,1
line,fusion_id,3,57,88,66782,46,112,77167,74,75,71659,0.5,0.8,1,3,47,104,76658,39,68,59618,52,104,81933,0.5,0.8,1
line,fusion_id,3,55,81,75000,46,90,66146,61,106,49284,0.5,0.8,1,3,47,76,60150,48,81,56628,34,73,61081,0.5,0.8,1
line,fusion_id,3,55,88,74037,54,68,71634,47,71,74663,0.5,0.8,1,3,63,82,71182,37,69,61188,45,88,81598,0.5,0.8,1
line,fusion_id,3,41,69,70562,54,71,73347,53,85,70841,0.5,0.8,1,3,47,69,70274,59,75,55488,52,90,72495,0.5,0.8,1
line,fusion_id,3,69,78,59034,41,90,63636,51,63,66087,0.5,0.8,1,3,59,82,69831,36,89,70005,49,81,72302,0.5,0.8,1
line,fusion_id,3,39,110,72528,50,94,67724,43,72,61279,0.5,0.8,1,3,37,63,78377,47,105,74145,36,88,58460,0.5,0.8,1
line,fusion_id,3,42,74,73166,54,62,85867,56,90,69058,0.5,0.8,1,3,54,89,60415,53,59,65330,63,92,78671,0.5,0.8,1
line,fusion_id,3,31,78,83185,58,79,63339,46,88,84214,0.5,0.8,1,3,40,71,82065,48,101,91944,52,76,61685,0.5,0.8,1
line,fusion_id,3,43,61,63375,59,65,62550,51,57,59542,0.5,0.8,1,3,62,61,71926,36,74,77658,66,98,72431,0.5,0.8,1
line,fusion_id,3,55,78,52522,51,65,68122,41,61,78545,0.5,0.8,1,3,50,79,67800,42,78,75234,55,71,74218,0.5,0.8,1
line,fusion_id,3,42,98,69375,49,91,55732,42,79,60318,0.5,0.8,1,3,46,97,66045,37,69,72112,37,82,88296,0.5,0.8,1
line,fusion_id,3,68,112,70159,79,74,63711,40,71,61794,0.5,0.8,1,3,59,72,66083,62,61,51699,55,61,53191,0.5,0.8,1
line,fusion_id,3,53,97,47826,50,77,73929,46,82,48286,0.5,0.8,1,3,74,66,67658,35,93,52736,40,100,67308,0.5,0.8,1
line,fusion_id,3,58,72,76429,50,97,67538,53,80,89579,0.5,0.8,1,3,57,85,77072,56,88,59859,73,55,66482,0.5,0.8,1
line,fusion_id,3,49,87,74252,38,77,50828,48,47,65485,0.5,0.8,1,3,51,80,86359,35,78,71308,50,83,67379,0.5,0.8,1
line,fusion_id,3,61,82,71256,48,85,88506,24,79,68420,0.5,0.8,1,3,56,90,70710,47,51,64732,43,65,64024,0.5,0.8,1
line,fusion_id,3,64,67,65465,57,90,69745,47,78,81604,0.5,0.8,1,3,50,84,72947,63,71,60299,42,93,77372,0.5,0.8,1
line,fusion_id,3,57,75,80018,30,56,88845,46,54,75903,0.5,0.8,1,3,47,75,72266,43,109,68351,48,70,72209,0.5,0.8,1
line,fusion_id,3,52,90,74562,58,69,66034,49,71,69788,0.5,0.8,1,3,29,120,79447,86,62,67170,46,87,69455,0.5,0.8,1
line,fusion_id,3,64,109,74709,71,58,65227,51,89,76654,0.5,0.8,1,3,37,79,68257,50,84,78179,30,75,66973,0.5,0.8,1
line,fusion_id,3,46,106,59945,57,80,72503,63,81,81298,0.5,0.8,1,3,61,94,72793,69,67,70255,54,107,77487,0.5,0.8,1
line,fusion_id,3,62,68,63172,28,74,80769,35,94,79313,0.5,0.8,1,3,53,58,74537,46,82,63242,56,104,67942,0.5,0.8,1
line,fusion_id,3,44,57,61762,51,86,88103,58,69,58390,0.5,0.8,1,3,41,76,75038,54,81,58778,43,72,73948,0.5,0.8,1
line,fusion_id,3,38,82,90587,58,71,64646,64,69,62135,0.5,0.8,1,3,58,64,64548,39,77,68678,44,79,74646,0.5,0.8,1
line,fusion_id,3,57,92,64186,60,84,65842,68,72,57367,0.5,0.8,1,3,54,80,75136,45,98,96797,66,84,70568,0.5,0.8,1
line,fusion_id,3,30,72,57552,55,66,65087,49,100,68338,0.5,0.8,1,3,48,75,72646,71,57,84522,45,73,79202,0.5,0.8,1
line,fusion_id,3,50,77,63008,50,84,79098,32,88,66743,0.5,0.8,1,3,52,74,89599,43,67,63360,55,81,71202,0.5,0.8,1
line,fusion_id,3,40,73,55907,64,67,72841,71,74,69913,0.5,0.8,1,3,36,79,72392,34,62,73164,43,97,78488,0.5,0.8,1
line,fusion_id,3,53,67,54535,59,91,67047,52,95,71328,0.5,0.8,1,3,52,61,64870,53,82,59765,53,65,70915,0.5,0.8,1
line,fusion_id,3,45,64,73555,50,71,72674,58,103,56652,0.5,0.8,1,3,46,71,80898,49,86,81510,42,96,77072,0.5,0.8,1
line,fusion_id,3,61,76,51232,35,126,63270,38,72,58430,0.5,0.8,1,3,61,95,80885,45,75,69550,40,84,76859,0.5,0.8,1
line,fusion_id,3,43,72,92856,41,91,66877,45,83,59935,0.5,0.8,1,3,52,91,89895,62,86,60676,62,65,81563,0.5,0.8,1
line,fusion_id,3,50,86,49093,47,68,67914,54,81,81785,0.5,0.8,1,3,54,86,75269,50,84,80360,51,74,60448,0.5,0.8,1
line,fusion_id,3,56,64,54560,46,71,64984,53,72,65062,0.5,0.8,1,3,40,53,70946,60,104,62790,48,85,78422,0.5,0.8,1
line,fusion_id,3,28,89,71885,63,64,71132,50,86,54673,0.5,0.8,1,3,56,83,81838,51,88,61217,49,81,63267,0.5,0.8,1
line,fusion_id,3,48,82,53234,71,91,76487,56,82,81230,0.5,0.8,1,3,54,79,89826,44,81,67788,61,71,69459,0.5,0.8,1
line,fusion_id,3,47,80,71369,56,66,74257,53,85,68517,0.5,0.8,1,3,55,79,82337,41,106,69605,44,67,72587,0.5,0.8,1
line,fusion_id,3,45,91,105234,73,73,63428,52,60,82571,0.5,0.8,1,3,41,63,69402,42,78,73976,48,82,69501,0.5,0.8,1
line,fusion_id,3,47,92,68192,61,80,63097,46,76,77848,0.5,0.8,1,3,50,58,74902,61,84,62706,44,91,81625,0.5,0.8,1
line,fusion_id,3,30,68,64375,35,70,75752,43,68,65720,0.5,0.8,1,3,53,64,65803,44,85,61619,41,75,63480,0.5,0.8,1
line,fusion_id,3,59,95,66504,59,67,61487,63,79,54573,0.5,0.8,1,3,53,77,67939,54,64,81400,37,76,72466,0.5,0.8,1
line,fusion_id,3,44,97,89273,47,75,85674,46,106,64468,0.5,0.8,1,3,55,76,70020,43,78,79219,56,76,58282,0.5,0.8,1
line,fusion_id,3,54,66,67028,57,71,78465,55,101,85043,0.5,0.8,1,3,63,87,79065,57,91,86097,54,83,80268,0.5,0.8,1
line,fusion_id,3,47,54,67443,43,89,80496,57,67,82080,0.5,0.8,1,3,53,85,72167,46,71,62777,39,67,72448,0.5,0.8,1
line,fusion_id,3,54,74,66419,65,75,83805,53,95,96739,0.5,0.8,1,3,45,66,60456,39,89,61751,42,65,77967,0.5,0.8,1
line,fusion_id,3,44,63,67311,46,73,69606,44,81,66712,0.5,0.8,1,3,55,121,65091,36,106,69250,36,74,67650,0.5,0.8,1
line,fusion_id,3,51,65,55871,43,75,80552,54,79,77309,0.5,0.8,1,3,43,61,75628,52,85,78376,49,72,66665,0.5,0.8,1
line,fusion_id,3,50,88,78403,62,95,74020,60,75,68277,0.5,0.8,1,3,50,59,54850,50,103,80700,42,67,69861,0.5,0.8,1
line,fusion_id,3,63,76,75040,58,110,74156,39,78,69894,0.5,0.8,1,3,50,61,68917,48,99,75349,56,48,76125,0.5,0.8,1
line,fusion_id,3,63,71,64621,51,68,75066,40,75,58395,0.5,0.8,1,3,54,130,78954,52,88,65033,45,91,81531,0.5,0.8,1
line,fusion_id,3,30,58,74035,39,80,65457,67,74,77295,0.5,0.8,1,3,48,103,70586,44,60,52301,35,104,78488,0.5,0.8,1
line,fusion_id,3,47,82,68981,44,69,50270,44,71,75989,0.5,0.8,1,3,53,81,55333,39,54,74516,51,120,68126,0.5,0.8,1
line,fusion_id,3,35,73,68199,57,71,68537,59,77,59835,0.5,0.8,1,3,48,105,65876,44,85,71921,38,96,56979,0.5,0.8,1
line,fusion_id,3,52,76,60060,42,81,73168,55,87,80655,0.5,0.8,1,3,41,68,79297,43,93,61836,44,57,71946,0.5,0.8,1
line,fusion_id,3,51,73,71838,52,82,60699,48,91,70229,0.5,0.8,1,3,64,87,55094,70,79,55279,61,78,57105,0.5,0.8,1
line,fusion_id,3,51,102,69547,47,89,58807,67,106,58977,0.5,0.8,1,3,44,100,76116,60,59,67544,45,95,75752,0.5,0.8,1
line,fusion_id,3,40,68,84102,30,69,62453,52,75,78060,0.5,0.8,1,3,59,76,65461,56,68,63740,42,67,58445,0.5,0.8,1
line,fusion_id,3,50,95,58160,38,78,84267,49,81,76079,0.5,0.8,1,3,74,85,63121,47,86,82566,39,101,71088,0.5,0.8,1
line,fusion_id,3,36,58,66586,43,69,72950,50,65,66836,0.5,0.8,1,3,65,83,75555,48,83,52819,46,81,74249,0.5,0.8,1
line,fusion_id,3,62,65,77128,48,93,69398,47,60,77209,0.5,0.8,1,3,51,74,69330,54,54,58012,53,77,65784,0.5,0.8,1
line,fusion_id,3,38,58,56316,66,68,64044,54,77,70509,0.5,0.8,1,3,51,48,76602,57,68,65640,58,108,79475,0.5,0.8,1
line,fusion_id,3,52,58,51983,47,53,89148,72,66,58827,0.5,0.8,1,3,57,83,76669,35,72,67174,43,89,61889,0.5,0.8,1
line,fusion_id,3,49,102,68311,72,79,67173,41,84,71056,0.5,0.8,1,3,49,83,53489,33,93,63305,45,81,73670,0.5,0.8,1
line,fusion_id,3,65,85,72224,38,79,56209,47,87,53932,0.5,0.8,1,3,71,79,84380,38,103,79719,44,73,60814,0.5,0.8,1
line,fusion_id,3,26,75,70802,47,66,86420,43,72,65262,0.5,0.8,1,3,46,62,73529,43,66,66741,51,83,66508,0.5,0.8,1
line,fusion_id,3,67,81,63483,44,87,63301,57,46,80972,0.5,0.8,1,3,54,57,57594,40,96,83462,43,69,60943,0.5,0.8,1
line,fusion_id,3,29,61,75481,44,96,78623,44,76,71111,0.5,0.8,1,3,51,78,99873,59,88,63959,52,102,65017,0.5,0.8,1
line,fusion_id,3,49,68,76997,44,47,63695,49,92,65501,0.5,0.8,1,3,42,69,74817,72,62,49805,30,97,48567,0.5,0.8,1
line,fusion_id,3,40,84,63798,41,75,80026,47,78,72998,0.5,0.8,1,3,50,91,67350,42,54,57497,41,72,65660,0.5,0.8,1
line,fusion_id,3,54,74,74410,82,76,71539,39,88,85992,0.5,0.8,1,3,51,97,77588,40,64,51123,64,86,57972,0.5,0.8,1
line,fusion_id,3,49,79,78842,35,87,53127,59,94,71539,0.5,0.8,1,3,48,105,58648,59,87,62969,62,69,83366,0.5,0.8,1
line,fusion_id,3,74,87,62257,40,90,55366,41,98,65715,0.5,0.8,1,3,50,68,59496,55,71,68229,64,81,66706,0.5,0.8,1
line,fusion_id,3,64,50,57205,47,121,68683,41,90,66879,0.5,0.8,1,3,40,63,56101,51,84,82618,33,91,77281,0.5,0.8,1
line,fusion_id,3,43,77,76082,55,99,73087,45,94,61510,0.5,0.8,1,3,55,88,68264,59,92,74496,78,63,70976,0.5,0.8,1
line,fusion_id,3,47,57,74025,31,75,52440,53,64,75824,0.5,0.8,1,3,42,79,73476,52,75,66152,60,72,69334,0.5,0.8,1
line,fusion_id,3,53,69,66496,42,78,75877,51,81,78402,0.5,0.8,1,3,61,116,78664,44,69,60856,49,78,62847,0.5,0.8,1
line,fusion_id,3,51,79,62411,32,106,59791,50,93,77400,0.5,0.8,1,3,54,68,73493,55,67,71825,67,83,75210,0.5,0.8,1
line,fusion_id,3,40,62,62933,38,76,55081,64,60,52218,0.5,0.8,1,3,51,75,75788,53,94,87163,46,95,62503,0.5,0.8,1
line,fusion_id,3,52,56,77088,63,92,68799,54,77,79589,0.5,0.8,1,3,55,84,67662,47,89,87600,57,81,62258,0.5,0.8,1
line,fusion_id,3,33,65,68549,56,101,78509,65,94,80349,0.5,0.8,1,3,57,69,75957,52,113,65885,43,112,70039,0.5,0.8,1
line,fusion_id,3,35,93,68737,56,100,74149,42,87,65658,0.5,0.8,1,3,43,78,84450,39,63,70122,56,90,71690,0.5,0.8,1
line,fusion_id,3,64,72,52418,44,64,87088,46,81,76098,0.5,0.8,1,3,50,74,89419,53,84,67388,46,87,83690,0.5,0.8,1
line,fusion_id,3,32,75,73853,52,81,67843,32,71,72917,0.5,0.8,1,3,40,72,76074,42,78,73202,59,78,73394,0.5,0.8,1
line,fusion_id,3,64,66,91474,54,82,64343,48,71,72277,0.5,0.8,1,3,52,91,60194,54,95,78877,34,67,60688,0.5,0.8,1
line,fusion_id,3,56,57,69848,64,85,60297,55,77,58947,0.5,0.8,1,3,68,93,65852,44,84,54595,51,92,78477,0.5,0.8,1
line,fusion_id,3,64,83,68829,52,62,70671,53,66,55648,0.5,0.8,1,3,47,71,55100,47,66,83589,57,97,64873,0.5,0.8,1
line,fusion_id,3,49,70,74364,49,68,56699,39,52,68508,0.5,0.8,1,3,44,88,69502,41,93,59148,43,88,75678,0.5,0.8,1
line,fusion_id,3,59,77,81399,55,67,65899,52,71,80756,0.5,0.8,1,3,58,102,62723,47,58,59110,53,55,46839,0.5,0.8,1
line,fusion_id,3,38,92,62105,55,97,60054,67,85,75460,0.5,0.8,1,3,62,47,70101,42,91,91656,55,70,62779,0.5,0.8,1
line,fusion_id,3,37,80,69789,59,86,64029,35,111,67740,0.5,0.8,1,3,44,103,58208,49,73,76566,59,67,72017,0.5,0.8,1
line,fusion_id,3,62,72,88752,58,71,65207,43,70,58256,0.5,0.8,1,3,43,75,84193,44,68,71463,45,99,86042,0.5,0.8,1
line,fusion_id,3,53,51,73260,51,70,79179,38,91,68846,0.5,0.8,1,3,51,54,56081,34,89,90118,55,77,72696,0.5,0.8,1
line,fusion_id,3,24,97,72290,50,66,68563,76,63,51456,0.5,0.8,1,3,44,88,84645,56,88,84651,54,86,67120,0.5,0.8,1
line,fusion_id,3,42,90,64393,46,101,65562,60,66,72474,0.5,0.8,1,3,53,92,75874,59,69,71952,64,87,89611,0.5,0.8,1
line,fusion_id,3,49,79,69323,64,96,63715,42,106,86334,0.5,0.8,1,3,47,61,83306,39,94,70127,33,73,70648,0.5,0.8,1
line,fusion_id,3,54,77,67975,44,66,66757,45,80,60457,0.5,0.8,1,3,53,73,65943,66,94,84365,58,76,65615,0.5,0.8,1
line,fusion_id,3,62,87,61521,69,91,70555,40,129,61820,0.5,0.8,1,3,30,95,64309,50,66,64845,52,40,79394,0.5,0.8,1
line,fusion_id,3,46,72,70845,53,67,72821,37,83,60103,0.5,0.8,1,3,34,71,75345,68,65,63983,48,82,64914,0.5,0.8,1
line,fusion_id,3,50,74,85381,40,55,57736,62,81,83980,0.5,0.8,1,3,48,77,67811,51,82,72657,50,64,56296,0.5,0.8,1
line,fusion_id,3,53,68,70058,69,107,63019,45,78,62021,0.5,0.8,1,3,58,87,77618,60,58,77935,28,85,89581,0.5,0.8,1
line,fusion_id,3,49,103,64864,42,76,62577,52,83,86616,0.5,0.8,1,3,49,59,86074,48,100,54764,46,88,63109,0.5,0.8,1
line,fusion_id,3,63,90,76124,62,100,82363,57,59,58621,0.5,0.8,1,3,39,89,68121,58,85,70462,48,80,60282,0.5,0.8,1
line,fusion_id,3,37,79,74686,51,83,68809,58,100,72264,0.5,0.8,1,3,69,72,77411,49,91,80182,51,97,55028,0.5,0.8,1
