comparison,FEATURE_ID,c1_num_reps,counts_c1_g1_rep1,counts_c1_g2_rep1,counts_c1_both_rep1,counts_c1_g1_rep2,counts_c1_g2_rep2,counts_c1_both_rep2,counts_c1_g1_rep3,counts_c1_g2_rep3,counts_c1_both_rep3,prior_c1_g1,prior_c1_g2,c1_flag_analyze,c2_num_reps,counts_c2_g1_rep1,counts_c2_g2_rep1,counts_c2_both_rep1,counts_c2_g1_rep2,counts_c2_g2_rep2,counts_c2_both_rep2,counts_c2_g1_rep3,counts_c2_g2_rep3,counts_c2_both_rep3,prior_c2_g1,prior_c2_g2,c2_flag_analyze
line,fusion_id,3,4,10,7952,1,9,8480,3,7,8759,0.2,0.8,1,3,3,9,8220,0,10,11434,3,12,9973,0.2,0.8,1
line,fusion_id,3,2,10,9332,3,9,8480,3,12,11293,0.2,0.8,1,3,2,12,9612,3,6,10515,2,6,10207,0.2,0.8,1
line,fusion_id,3,2,9,8092,3,7,7940,1,11,9233,0.2,0.8,1,3,1,12,10412,0,15,10898,1,7,8868,0.2,0.8,1
line,fusion_id,3,2,11,9473,4,9,10227,2,13,9292,0.2,0.8,1,3,2,8,8256,2,8,10202,2,17,9105,0.2,0.8,1
line,fusion_id,3,0,5,9380,2,7,12747,4,7,10565,0.2,0.8,1,3,2,8,10923,2,7,8887,2,6,10553,0.2,0.8,1
line,fusion_id,3,2,10,9504,1,6,11347,0,9,10743,0.2,0.8,1,3,1,6,10100,1,5,11950,1,13,11381,0.2,0.8,1
line,fusion_id,3,1,7,10357,4,4,11098,0,11,12250,0.2,0.8,1,3,6,10,9616,2,10,7794,0,6,6810,0.2,0.8,1
line,fusion_id,3,4,6,8460,3,6,10104,4,10,8858,0.2,0.8,1,3,1,11,9989,2,9,9558,0,5,11275,0.2,0.8,1
line,fusion_id,3,5,10,12030,1,8,9799,3,5,10909,0.2,0.8,1,3,1,7,9941,0,5,11584,5,7,7233,0.2,0.8,1
line,fusion_id,3,4,2,12448,4,4,10316,2,5,10713,0.2,0.8,1,3,1,11,14326,3,6,11149,3,17,14078,0.2,0.8,1
line,fusion_id,3,0,7,10127,3,10,9811,1,10,9586,0.2,0.8,1,3,5,13,10195,0,10,10458,1,7,9108,0.2,0.8,1
line,fusion_id,3,0,10,10129,1,9,10323,3,8,10005,0.2,0.8,1,3,1,8,10342,2,12,9204,1,9,9795,0.2,0.8,1
line,fusion_id,3,1,6,6812,3,7,9107,4,11,10484,0.2,0.8,1,3,0,7,7872,4,7,12102,4,9,12360,0.2,0.8,1
line,fusion_id,3,2,10,10577,0,3,8301,2,4,10047,0.2,0.8,1,3,4,12,10225,1,8,9208,1,9,11099,0.2,0.8,1
line,fusion_id,3,0,11,10825,2,4,11260,3,5,10372,0.2,0.8,1,3,0,13,8689,2,9,12825,2,7,12492,0.2,0.8,1
line,fusion_id,3,7,10,8431,2,6,8230,2,3,8937,0.2,0.8,1,3,2,7,8293,3,9,9201,5,6,9055,0.2,0.8,1
line,fusion_id,3,0,3,8223,3,12,10699,0,11,12240,0.2,0.8,1,3,4,12,8762,2,11,9322,1,1,9747,0.2,0.8,1
line,fusion_id,3,0,10,9164,2,10,9432,0,5,11884,0.2,0.8,1,3,1,5,9102,1,12,8872,1,11,12549,0.2,0.8,1
line,fusion_id,3,2,5,9659,0,11,11729,0,8,8850,0.2,0.8,1,3,3,9,9231,4,7,8961,2,13,11003,0.2,0.8,1
line,fusion_id,3,4,12,11132,2,7,11557,1,9,10301,0.2,0.8,1,3,2,11,10882,0,4,12238,1,5,9318,0.2,0.8,1
line,fusion_id,3,2,10,11068,1,10,8498,2,6,10586,0.2,0.8,1,3,4,10,9558,1,6,7837,1,6,10870,0.2,0.8,1
line,fusion_id,3,2,8,9186,1,9,13224,4,8,11554,0.2,0.8,1,3,4,1,10179,3,7,11272,0,8,14546,0.2,0.8,1
line,fusion_id,3,5,5,11257,3,12,9326,0,11,8174,0.2,0.8,1,3,0,12,10731,5,10,9561,4,15,8505,0.2,0.8,1
line,fusion_id,3,0,11,10551,1,10,8595,1,13,13714,0.2,0.8,1,3,2,6,9962,3,15,7744,4,10,8864,0.2,0.8,1
line,fusion_id,3,2,7,8907,0,9,8933,1,8,11677,0.2,0.8,1,3,3,7,9184,1,7,10248,2,5,8757,0.2,0.8,1
line,fusion_id,3,4,6,8618,3,8,14449,2,8,9399,0.2,0.8,1,3,0,5,10301,1,9,8734,3,14,10099,0.2,0.8,1
line,fusion_id,3,0,6,12632,0,10,12883,1,7,11796,0.2,0.8,1,3,3,12,10165,3,8,11264,4,10,10645,0.2,0.8,1
line,fusion_id,3,3,15,10217,3,5,8886,2,8,11258,0.2,0.8,1,3,2,2,9602,1,10,9329,0,7,8242,0.2,0.8,1
line,fusion_id,3,2,12,8143,1,7,10386,3,8,10491,0.2,0.8,1,3,0,8,11476,0,8,10155,0,3,9889,0.2,0.8,1
line,fusion_id,3,1,2,10864,2,7,11195,0,7,12841,0.2,0.8,1,3,3,3,10226,3,7,7321,1,4,8855,0.2,0.8,1
line,fusion_id,3,0,10,9627,1,8,9366,5,3,9952,0.2,0.8,1,3,1,11,7788,4,9,7863,1,9,9349,0.2,0.8,1
line,fusion_id,3,1,6,8598,3,6,6452,2,8,11563,0.2,0.8,1,3,0,6,11819,0,6,8276,2,7,9222,0.2,0.8,1
line,fusion_id,3,0,4,9524,1,11,8737,1,9,9885,0.2,0.8,1,3,1,11,9581,4,10,9056,4,6,11596,0.2,0.8,1
line,fusion_id,3,2,11,11374,2,5,11297,2,12,10097,0.2,0.8,1,3,2,7,8866,3,8,11985,1,5,8754,0.2,0.8,1
line,fusion_id,3,1,7,10958,3,12,10258,1,6,11495,0.2,0.8,1,3,4,4,10634,1,6,11949,1,8,11008,0.2,0.8,1
line,fusion_id,3,1,8,10953,1,8,9332,0,9,10273,0.2,0.8,1,3,7,7,7881,3,10,11532,4,6,12314,0.2,0.8,1
line,fusion_id,3,0,9,10791,2,6,7618,1,11,10213,0.2,0.8,1,3,1,7,8653,2,14,8334,1,8,8927,0.2,0.8,1
line,fusion_id,3,0,6,10028,3,7,11358,1,8,7696,0.2,0.8,1,3,1,7,9467,3,9,10352,3,8,10305,0.2,0.8,1
line,fusion_id,3,3,6,11715,3,1,12889,2,7,9176,0.2,0.8,1,3,1,5,7467,2,7,8883,1,6,13616,0.2,0.8,1
line,fusion_id,3,1,4,11033,3,8,8197,1,8,9749,0.2,0.8,1,3,1,7,9339,0,9,10201,3,11,8946,0.2,0.8,1
line,fusion_id,3,2,11,9892,0,12,10139,2,12,9709,0.2,0.8,1,3,3,9,12240,2,6,9444,1,4,8645,0.2,0.8,1
line,fusion_id,3,0,9,8579,0,4,10063,0,6,10397,0.2,0.8,1,3,1,7,8716,0,4,10583,5,8,8146,0.2,0.8,1
line,fusion_id,3,1,7,7923,4,10,9144,0,8,9646,0.2,0.8,1,3,5,11,9299,1,7,10631,1,10,9802,0.2,0.8,1
line,fusion_id,3,3,9,11107,1,7,9625,3,5,9033,0.2,0.8,1,3,2,1,11824,1,13,8813,3,6,13179,0.2,0.8,1
line,fusion_id,3,4,6,11180,1,10,9187,1,9,10879,0.2,0.8,1,3,5,7,11662,0,4,10127,1,12,9461,0.2,0.8,1
line,fusion_id,3,1,10,10623,1,6,8003,1,13,9029,0.2,0.8,1,3,4,6,9618,0,7,8685,2,5,9778,0.2,0.8,1
line,fusion_id,3,1,6,8279,2,11,10559,2,4,9528,0.2,0.8,1,3,2,10,11608,0,11,8122,0,9,8752,0.2,0.8,1
line,fusion_id,3,2,13,9433,1,6,9465,3,6,10692,0.2,0.8,1,3,3,3,12028,3,3,9004,3,7,10446,0.2,0.8,1
line,fusion_id,3,3,10,11746,3,6,10954,4,7,8297,0.2,0.8,1,3,0,6,8626,3,9,12195,3,3,12868,0.2,0.8,1
line,fusion_id,3,1,3,8662,2,5,12200,2,5,10169,0.2,0.8,1,3,1,5,11495,1,10,10067,0,3,13315,0.2,0.8,1
line,fusion_id,3,2,9,8168,2,8,10304,5,5,8685,0.2,0.8,1,3,4,3,8399,4,10,9206,2,13,9406,0.2,0.8,1
line,fusion_id,3,1,5,10646,2,5,9106,2,5,10717,0.2,0.8,1,3,1,12,9502,1,6,12095,1,11,8908,0.2,0.8,1
line,fusion_id,3,1,12,8599,0,8,10245,2,7,10873,0.2,0.8,1,3,2,4,8370,1,15,10551,1,6,9578,0.2,0.8,1
line,fusion_id,3,5,12,10404,2,4,10406,2,8,9095,0.2,0.8,1,3,1,7,6998,1,9,11110,3,7,11988,0.2,0.8,1
line,fusion_id,3,0,7,9204,1,6,11332,3,7,11549,0.2,0.8,1,3,3,9,9398,3,13,12256,4,8,10748,0.2,0.8,1
line,fusion_id,3,1,9,9947,1,9,10895,4,7,10022,0.2,0.8,1,3,3,5,9901,4,5,11934,1,8,11245,0.2,0.8,1
line,fusion_id,3,3,13,10472,1,8,11100,2,3,8542,0.2,0.8,1,3,3,7,11192,1,19,12376,3,6,12108,0.2,0.8,1
line,fusion_id,3,4,13,8760,1,5,10353,4,8,10948,0.2,0.8,1,3,2,11,9528,1,6,8182,4,6,9653,0.2,0.8,1
line,fusion_id,3,4,8,8613,3,4,10892,3,7,9470,0.2,0.8,1,3,1,4,9184,0,6,10045,2,9,10602,0.2,0.8,1
line,fusion_id,3,1,3,11833,2,16,8159,1,7,11711,0.2,0.8,1,3,0,12,11561,2,8,8808,0,5,8871,0.2,0.8,1
line,fusion_id,3,3,6,7702,2,8,9293,4,19,10192,0.2,0.8,1,3,1,7,9251,1,4,10077,1,10,9206,0.2,0.8,1
line,fusion_id,3,2,7,9438,2,11,8508,3,4,10854,0.2,0.8,1,3,2,5,9074,4,6,9833,0,9,9440,0.2,0.8,1
line,fusion_id,3,3,8,10724,0,8,9819,1,14,9471,0.2,0.8,1,3,2,14,13018,3,12,10161,3,16,9451,0.2,0.8,1
line,fusion_id,3,3,11,8073,0,9,11744,4,8,9466,0.2,0.8,1,3,3,3,9363,3,10,11050,1,7,7097,0.2,0.8,1
line,fusion_id,3,2,15,9678,3,7,11403,1,7,13976,0.2,0.8,1,3,1,11,9473,6,5,8343,4,11,8511,0.2,0.8,1
line,fusion_id,3,4,7,8765,2,8,11012,2,7,10735,0.2,0.8,1,3,1,8,10466,1,10,11393,3,13,7236,0.2,0.8,1
line,fusion_id,3,4,9,11515,2,9,9159,1,9,11119,0.2,0.8,1,3,2,8,12279,1,7,9582,4,8,11674,0.2,0.8,1
line,fusion_id,3,1,10,10143,1,8,11574,4,9,8111,0.2,0.8,1,3,1,11,9324,4,7,10105,2,6,9500,0.2,0.8,1
line,fusion_id,3,1,10,11267,3,13,10131,3,4,7702,0.2,0.8,1,3,3,6,9983,2,6,10984,3,6,10628,0.2,0.8,1
line,fusion_id,3,2,2,11127,1,6,8263,6,10,9291,0.2,0.8,1,3,3,9,9957,1,9,10633,1,5,9256,0.2,0.8,1
line,fusion_id,3,1,6,7932,0,15,11103,2,10,7632,0.2,0.8,1,3,4,7,10375,0,5,8459,2,7,9185,0.2,0.8,1
line,fusion_id,3,4,7,8694,0,10,10957,2,8,9310,0.2,0.8,1,3,2,10,9641,1,7,9334,1,7,9886,0.2,0.8,1
line,fusion_id,3,0,9,12118,3,9,9342,0,8,10518,0.2,0.8,1,3,2,10,10155,1,19,11104,2,12,10489,0.2,0.8,1
line,fusion_id,3,1,4,13486,3,5,10643,2,5,8560,0.2,0.8,1,3,3,10,10582,1,11,10816,0,7,8677,0.2,0.8,1
line,fusion_id,3,3,7,9277,2,8,11150,1,6,10562,0.2,0.8,1,3,3,7,10094,4,4,10723,0,8,10283,0.2,0.8,1
line,fusion_id,3,0,5,9391,4,10,11160,2,8,10418,0.2,0.8,1,3,4,9,8725,3,9,9913,2,9,12448,0.2,0.8,1
line,fusion_id,3,2,4,8056,1,6,11878,1,7,10248,0.2,0.8,1,3,3,15,11932,1,5,11446,1,6,13687,0.2,0.8,1
line,fusion_id,3,3,7,8728,0,9,8317,0,11,7918,0.2,0.8,1,3,1,4,9029,7,4,8526,3,12,9579,0.2,0.8,1
line,fusion_id,3,5,7,10031,5,7,10816,3,6,11926,0.2,0.8,1,3,2,8,10875,1,10,12931,3,3,10748,0.2,0.8,1
line,fusion_id,3,2,8,8911,3,9,7411,3,10,9139,0.2,0.8,1,3,4,8,9151,2,8,8482,4,13,10380,0.2,0.8,1
line,fusion_id,3,3,9,9467,1,5,9051,1,5,7948,0.2,0.8,1,3,0,10,11588,2,4,9270,2,11,9924,0.2,0.8,1
line,fusion_id,3,1,8,10303,2,6,9571,1,9,9868,0.2,0.8,1,3,1,12,9732,4,10,12269,1,9,12702,0.2,0.8,1
line,fusion_id,3,2,3,9312,3,4,11928,3,8,14137,0.2,0.8,1,3,1,5,10159,2,10,12098,1,7,8292,0.2,0.8,1
line,fusion_id,3,2,9,9349,3,8,10425,3,8,8395,0.2,0.8,1,3,0,8,8072,5,5,11116,2,7,11924,0.2,0.8,1
line,fusion_id,3,2,7,10077,2,7,10487,2,11,9545,0.2,0.8,1,3,0,12,9159,3,14,8190,0,5,9407,0.2,0.8,1
line,fusion_id,3,3,10,8723,1,11,9941,1,12,10354,0.2,0.8,1,3,2,5,8036,0,4,10519,2,8,10934,0.2,0.8,1
line,fusion_id,3,2,3,10848,2,11,11164,4,6,9717,0.2,0.8,1,3,2,6,7891,5,14,10286,2,13,10334,0.2,0.8,1
line,fusion_id,3,2,9,8708,4,9,11000,3,13,11104,0.2,0.8,1,3,3,11,9829,3,9,8664,1,5,10202,0.2,0.8,1
line,fusion_id,3,2,10,9392,1,8,9754,1,10,9242,0.2,0.8,1,3,3,6,9065,3,6,9726,2,9,8801,0.2,0.8,1
line,fusion_id,3,1,11,9926,1,2,10805,1,7,6249,0.2,0.8,1,3,0,8,9228,2,9,9629,1,3,10194,0.2,0.8,1
line,fusion_id,3,2,12,10104,3,11,7256,2,8,11032,0.2,0.8,1,3,2,8,10344,4,6,9337,1,10,8661,0.2,0.8,1
line,fusion_id,3,3,11,10921,1,9,12075,2,12,10107,0.2,0.8,1,3,2,6,8813,1,10,13289,1,9,10154,0.2,0.8,1
line,fusion_id,3,2,8,8451,0,7,9300,2,12,12127,0.2,0.8,1,3,1,6,10849,2,9,6812,2,12,13592,0.2,0.8,1
line,fusion_id,3,4,5,9060,0,11,11238,2,12,9808,0.2,0.8,1,3,1,9,8698,1,6,12042,0,5,10394,0.2,0.8,1
line,fusion_id,3,2,10,9826,2,10,11317,3,12,9932,0.2,0.8,1,3,1,8,9315,0,6,10728,1,7,10850,0.2,0.8,1
line,fusion_id,3,0,5,11093,5,7,8270,4,12,12306,0.2,0.8,1,3,3,7,8620,3,6,13532,1,8,9263,0.2,0.8,1
line,fusion_id,3,0,10,14295,2,5,7402,0,7,11829,0.2,0.8,1,3,2,5,11004,1,2,9678,1,4,10362,0.2,0.8,1
line,fusion_id,3,1,7,11791,2,7,9981,3,6,6617,0.2,0.8,1,3,6,6,7898,3,15,8817,4,6,10430,0.2,0.8,1
line,fusion_id,3,3,6,11031,3,9,7341,1,4,8494,0.2,0.8,1,3,1,13,9217,0,11,10610,1,7,9413,0.2,0.8,1
line,fusion_id,3,3,6,8509,0,9,11385,1,9,9040,0.2,0.8,1,3,2,8,10536,5,10,12022,4,9,10060,0.2,0.8,1
line,fusion_id,3,2,5,12420,3,10,8604,2,11,7476,0.2,0.8,1,3,1,8,9241,1,5,9344,2,3,9199,0.2,0.8,1
line,fusion_id,3,2,9,12131,1,3,10261,0,7,8982,0.2,0.8,1,3,2,6,8931,1,6,8880,2,6,11272,0.2,0.8,1
line,fusion_id,3,5,10,9552,3,9,10678,2,6,9396,0.2,0.8,1,3,1,9,7165,4,9,14092,1,4,9584,0.2,0.8,1
line,fusion_id,3,5,8,10692,1,11,8393,2,8,9803,0.2,0.8,1,3,1,11,8261,2,6,9328,2,6,9468,0.2,0.8,1
line,fusion_id,3,2,3,10640,1,13,8032,0,10,8998,0.2,0.8,1,3,3,6,6448,3,3,11807,2,10,9986,0.2,0.8,1
line,fusion_id,3,2,2,8168,2,2,11380,4,8,8491,0.2,0.8,1,3,2,13,8656,0,13,8381,2,5,12361,0.2,0.8,1
line,fusion_id,3,2,10,9155,0,5,11028,0,12,9409,0.2,0.8,1,3,2,9,8628,0,8,9626,2,12,13791,0.2,0.8,1
line,fusion_id,3,2,8,8718,1,5,9278,1,9,9315,0.2,0.8,1,3,1,5,8953,1,6,10609,4,5,9146,0.2,0.8,1
line,fusion_id,3,1,3,10088,0,3,11360,4,10,8225,0.2,0.8,1,3,2,5,10313,0,8,10735,3,12,8653,0.2,0.8,1
line,fusion_id,3,1,6,8872,2,8,10818,1,9,8119,0.2,0.8,1,3,4,8,9607,2,6,9698,4,18,11028,0.2,0.8,1
line,fusion_id,3,2,14,10441,1,9,11945,1,6,8438,0.2,0.8,1,3,3,13,8739,2,8,11025,1,10,9654,0.2,0.8,1
line,fusion_id,3,1,10,10809,7,11,8286,3,2,8631,0.2,0.8,1,3,2,7,10056,2,10,10489,1,7,9135,0.2,0.8,1
line,fusion_id,3,1,12,8675,1,6,9957,4,7,7306,0.2,0.8,1,3,4,10,10130,4,10,9242,2,10,12373,0.2,0.8,1
line,fusion_id,3,4,6,10913,6,4,6848,2,6,8360,0.2,0.8,1,3,2,9,10485,1,8,10756,5,5,8723,0.2,0.8,1
line,fusion_id,3,2,8,9177,2,6,9696,3,9,10304,0.2,0.8,1,3,5,7,6470,1,12,11245,2,10,11341,0.2,0.8,1
line,fusion_id,3,2,8,10633,2,12,9060,1,4,11735,0.2,0.8,1,3,2,7,9894,4,7,9176,2,1,8477,0.2,0.8,1
line,fusion_id,3,5,8,9930,2,5,13067,2,8,10648,0.2,0.8,1,3,0,7,9973,2,11,9827,3,3,10925,0.2,0.8,1
line,fusion_id,3,1,5,10605,1,14,8499,1,4,10404,0.2,0.8,1,3,0,11,9774,2,12,11572,1,10,10085,0.2,0.8,1
line,fusion_id,3,2,6,8698,3,6,11466,1,6,11256,0.2,0.8,1,3,2,13,11753,1,8,12427,1,6,9533,0.2,0.8,1
line,fusion_id,3,1,4,9555,0,7,10497,1,6,9675,0.2,0.8,1,3,4,4,9802,2,6,8522,0,4,8981,0.2,0.8,1
line,fusion_id,3,1,11,11283,1,8,11092,0,4,7496,0.2,0.8,1,3,0,9,10057,2,4,8921,0,4,9550,0.2,0.8,1
line,fusion_id,3,2,13,12737,4,4,12927,2,7,10820,0.2,0.8,1,3,3,7,10762,3,2,8715,2,4,11312,0.2,0.8,1
line,fusion_id,3,4,8,8518,0,7,9644,0,8,10664,0.2,0.8,1,3,1,9,9080,1,6,9657,3,14,7824,0.2,0.8,1
line,fusion_id,3,6,6,11505,1,8,7589,5,6,10025,0.2,0.8,1,3,0,3,9933,2,13,10537,4,5,10704,0.2,0.8,1
line,fusion_id,3,2,9,12851,1,12,9692,2,10,9685,0.2,0.8,1,3,2,12,9118,2,9,10853,2,5,10220,0.2,0.8,1
line,fusion_id,3,2,9,8944,1,7,9475,2,7,7961,0.2,0.8,1,3,0,4,10655,1,5,7285,2,11,9265,0.2,0.8,1
line,fusion_id,3,4,10,9473,3,12,9158,1,9,9676,0.2,0.8,1,3,3,9,9830,1,5,11630,3,12,8610,0.2,0.8,1
line,fusion_id,3,1,10,12106,2,10,9763,5,13,11102,0.2,0.8,1,3,5,7,9348,3,8,11444,3,18,10453,0.2,0.8,1
line,fusion_id,3,0,10,9845,2,7,9118,5,12,9602,0.2,0.8,1,3,1,11,14496,2,4,12287,3,5,9369,0.2,0.8,1
line,fusion_id,3,4,9,12131,0,12,9847,1,7,8352,0.2,0.8,1,3,5,13,10630,0,5,8456,4,7,9481,0.2,0.8,1
line,fusion_id,3,0,9,11571,2,10,11348,3,6,8153,0.2,0.8,1,3,2,9,9792,2,12,9214,1,8,9027,0.2,0.8,1
line,fusion_id,3,3,6,9230,1,11,9583,3,5,9967,0.2,0.8,1,3,4,5,9962,1,16,11507,0,5,10670,0.2,0.8,1
line,fusion_id,3,3,8,7453,5,7,9441,2,4,8548,0.2,0.8,1,3,2,4,8226,1,4,7961,4,11,9802,0.2,0.8,1
line,fusion_id,3,0,9,8461,1,8,8143,0,8,9472,0.2,0.8,1,3,2,10,9633,3,8,10265,1,13,12197,0.2,0.8,1
line,fusion_id,3,1,3,9435,4,10,12231,0,8,9784,0.2,0.8,1,3,1,2,8996,2,14,8921,2,7,9786,0.2,0.8,1
line,fusion_id,3,3,10,6955,2,4,12176,2,8,6780,0.2,0.8,1,3,1,6,8968,2,7,7645,1,11,11252,0.2,0.8,1
line,fusion_id,3,4,8,9344,6,9,11226,1,7,8970,0.2,0.8,1,3,1,4,13220,5,10,9334,6,12,10933,0.2,0.8,1
line,fusion_id,3,3,9,8553,3,12,8657,1,11,7933,0.2,0.8,1,3,2,13,9216,4,7,9355,1,9,10171,0.2,0.8,1
line,fusion_id,3,0,8,11267,4,10,9657,0,7,11181,0.2,0.8,1,3,3,4,12212,0,9,9855,4,11,11509,0.2,0.8,1
line,fusion_id,3,3,13,10891,2,8,9250,1,8,11336,0.2,0.8,1,3,2,4,7151,2,5,11578,0,11,8347,0.2,0.8,1
line,fusion_id,3,3,7,10290,0,6,12438,1,5,10416,0.2,0.8,1,3,1,4,7640,2,1,10594,5,7,8268,0.2,0.8,1
line,fusion_id,3,3,9,11241,0,13,10916,3,8,10461,0.2,0.8,1,3,2,9,10002,2,7,8272,3,9,9870,0.2,0.8,1
line,fusion_id,3,1,6,11769,1,9,7901,2,11,12100,0.2,0.8,1,3,3,8,10348,3,11,7380,2,8,7891,0.2,0.8,1
line,fusion_id,3,5,4,11152,2,6,9315,1,9,9942,0.2,0.8,1,3,3,6,11819,3,8,10859,5,10,9640,0.2,0.8,1
line,fusion_id,3,0,13,11523,4,11,9101,3,4,9354,0.2,0.8,1,3,2,4,9222,1,9,10247,2,11,10841,0.2,0.8,1
line,fusion_id,3,1,4,10260,2,5,9813,1,11,10974,0.2,0.8,1,3,5,11,10270,2,6,10617,1,5,11048,0.2,0.8,1
line,fusion_id,3,3,4,8344,2,6,8531,1,4,9089,0.2,0.8,1,3,3,6,10920,3,10,9262,1,14,10589,0.2,0.8,1
line,fusion_id,3,1,10,9317,4,7,8755,3,6,8971,0.2,0.8,1,3,2,8,10484,2,9,10941,1,12,9083,0.2,0.8,1
line,fusion_id,3,3,15,11837,4,3,7455,4,7,10100,0.2,0.8,1,3,0,14,12205,2,7,10033,3,9,9265,0.2,0.8,1
line,fusion_id,3,4,7,9259,1,13,9736,3,6,12044,0.2,0.8,1,3,1,12,9980,3,9,11153,1,10,12611,0.2,0.8,1
line,fusion_id,3,5,6,12898,2,7,11707,3,9,10132,0.2,0.8,1,3,2,7,9348,2,7,10115,0,8,8022,0.2,0.8,1
line,fusion_id,3,3,11,9844,4,7,13528,4,4,8536,0.2,0.8,1,3,1,3,10576,4,6,10133,0,11,10365,0.2,0.8,1
line,fusion_id,3,1,7,12619,1,14,10766,4,7,10331,0.2,0.8,1,3,2,13,11648,2,7,9073,3,5,9545,0.2,0.8,1
line,fusion_id,3,1,4,11768,3,8,9265,0,9,10161,0.2,0.8,1,3,0,12,9790,0,7,10577,4,5,9911,0.2,0.8,1
line,fusion_id,3,2,5,10791,0,12,12419,1,5,11622,0.2,0.8,1,3,1,7,11494,5,4,9624,2,8,6233,0.2,0.8,1
line,fusion_id,3,2,7,10190,3,4,11943,2,4,9324,0.2,0.8,1,3,2,3,8069,0,8,11595,5,12,9340,0.2,0.8,1
line,fusion_id,3,2,2,7458,0,6,8832,1,7,12494,0.2,0.8,1,3,2,13,12117,3,11,12356,2,7,10902,0.2,0.8,1
line,fusion_id,3,3,3,9696,3,14,8667,2,11,8608,0.2,0.8,1,3,2,8,9687,2,12,8857,0,13,8998,0.2,0.8,1
line,fusion_id,3,3,3,8987,3,5,8472,2,11,11841,0.2,0.8,1,3,1,7,8929,2,10,12240,2,6,11306,0.2,0.8,1
line,fusion_id,3,2,7,8436,2,8,11282,1,6,9131,0.2,0.8,1,3,3,15,7977,1,5,11376,0,7,9250,0.2,0.8,1
line,fusion_id,3,1,9,12384,3,9,10103,4,9,11234,0.2,0.8,1,3,2,5,9675,1,2,10813,0,3,9381,0.2,0.8,1
line,fusion_id,3,1,8,8345,1,5,8719,2,16,10100,0.2,0.8,1,3,2,11,10385,1,8,9728,3,4,9094,0.2,0.8,1
line,fusion_id,3,2,8,12084,1,8,9713,2,7,12797,0.2,0.8,1,3,2,9,9080,1,5,8436,3,23,10163,0.2,0.8,1
line,fusion_id,3,2,7,9269,4,7,10207,1,5,9532,0.2,0.8,1,3,2,10,7928,3,5,8779,2,10,12020,0.2,0.8,1
line,fusion_id,3,2,7,8295,5,6,9273,0,7,9733,0.2,0.8,1,3,2,7,10609,1,8,10451,2,8,9019,0.2,0.8,1
line,fusion_id,3,3,5,10119,2,4,9460,3,5,12041,0.2,0.8,1,3,1,6,8858,2,9,7499,3,11,12873,0.2,0.8,1
line,fusion_id,3,4,10,7256,2,4,10187,1,5,8473,0.2,0.8,1,3,1,9,10517,3,8,10082,3,3,12525,0.2,0.8,1
line,fusion_id,3,6,4,11892,2,8,13566,1,11,9421,0.2,0.8,1,3,1,8,10778,2,9,9548,1,7,9117,0.2,0.8,1
line,fusion_id,3,1,8,7300,2,4,8588,1,5,12447,0.2,0.8,1,3,0,8,12210,2,8,10458,3,7,10110,0.2,0.8,1
line,fusion_id,3,0,6,8712,1,11,11547,4,4,9490,0.2,0.8,1,3,4,2,9333,4,7,11154,2,8,8793,0.2,0.8,1
line,fusion_id,3,2,13,10752,2,12,9723,0,10,9718,0.2,0.8,1,3,0,5,10233,1,4,10925,5,12,8899,0.2,0.8,1
line,fusion_id,3,2,10,9078,2,8,9512,3,11,8140,0.2,0.8,1,3,3,8,8703,2,8,11358,0,15,6976,0.2,0.8,1
line,fusion_id,3,2,10,10779,2,14,9519,3,7,9573,0.2,0.8,1,3,1,8,10318,1,5,8545,1,6,10843,0.2,0.8,1
line,fusion_id,3,1,9,9210,3,10,11332,3,6,8456,0.2,0.8,1,3,2,4,12177,1,8,10025,0,12,8477,0.2,0.8,1
line,fusion_id,3,3,7,10079,2,3,10934,1,5,7196,0.2,0.8,1,3,3,6,7897,4,6,9488,5,7,8325,0.2,0.8,1
line,fusion_id,3,3,7,7848,1,12,8529,1,11,8060,0.2,0.8,1,3,2,6,11789,5,8,10292,1,10,10251,0.2,0.8,1
line,fusion_id,3,1,9,9016,4,14,12909,0,9,10502,0.2,0.8,1,3,3,4,10529,1,12,9895,3,3,11418,0.2,0.8,1
line,fusion_id,3,1,6,10411,3,9,10465,2,9,10049,0.2,0.8,1,3,4,3,9604,2,4,11815,1,9,8601,0.2,0.8,1
line,fusion_id,3,2,8,9776,2,3,11620,0,12,11086,0.2,0.8,1,3,1,11,11090,2,8,8910,1,9,11744,0.2,0.8,1
line,fusion_id,3,0,3,9565,2,13,11429,6,9,8501,0.2,0.8,1,3,0,4,9730,3,3,10602,2,10,8816,0.2,0.8,1
line,fusion_id,3,4,9,9321,1,7,12712,1,12,9764,0.2,0.8,1,3,4,8,10190,3,10,10228,2,14,9417,0.2,0.8,1
line,fusion_id,3,4,16,11106,3,11,10992,2,5,9208,0.2,0.8,1,3,4,5,12705,3,3,12713,1,9,10519,0.2,0.8,1
line,fusion_id,3,1,10,9413,5,10,11231,2,6,11412,0.2,0.8,1,3,2,13,12002,2,13,9425,3,13,10812,0.2,0.8,1
line,fusion_id,3,1,11,9660,2,5,9925,3,9,10555,0.2,0.8,1,3,3,1,7904,1,6,9291,7,10,9377,0.2,0.8,1
