comparison,FEATURE_ID,c1_num_reps,counts_c1_g1_rep1,counts_c1_g2_rep1,counts_c1_both_rep1,counts_c1_g1_rep2,counts_c1_g2_rep2,counts_c1_both_rep2,counts_c1_g1_rep3,counts_c1_g2_rep3,counts_c1_both_rep3,prior_c1_g1,prior_c1_g2,c1_flag_analyze,c2_num_reps,counts_c2_g1_rep1,counts_c2_g2_rep1,counts_c2_both_rep1,counts_c2_g1_rep2,counts_c2_g2_rep2,counts_c2_both_rep2,counts_c2_g1_rep3,counts_c2_g2_rep3,counts_c2_both_rep3,prior_c2_g1,prior_c2_g2,c2_flag_analyze
line,fusion_id,3,15,94,75467,20,86,105704,20,89,77079,0.2,0.8,1,3,25,95,105829,27,80,97208,29,70,104926,0.2,0.8,1
line,fusion_id,3,24,87,80985,17,69,82991,22,91,89453,0.2,0.8,1,3,17,76,137722,14,87,81268,13,102,118394,0.2,0.8,1
line,fusion_id,3,15,74,135214,18,92,84151,26,76,109298,0.2,0.8,1,3,27,101,85467,21,92,97779,16,101,100733,0.2,0.8,1
line,fusion_id,3,28,74,78620,25,98,92485,19,89,91092,0.2,0.8,1,3,19,63,120315,12,67,88674,14,67,89972,0.2,0.8,1
line,fusion_id,3,31,80,101395,18,96,87778,22,86,116346,0.2,0.8,1,3,9,75,90379,27,64,96336,18,103,107099,0.2,0.8,1
line,fusion_id,3,24,59,105591,17,89,87445,23,101,79351,0.2,0.8,1,3,23,64,101132,17,92,76619,30,106,120534,0.2,0.8,1
line,fusion_id,3,25,64,81934,15,87,114787,16,100,109350,0.2,0.8,1,3,22,81,120021,18,68,111320,18,74,99611,0.2,0.8,1
line,fusion_id,3,28,78,76382,19,65,102224,23,85,92806,0.2,0.8,1,3,19,85,103964,26,86,83082,22,105,74439,0.2,0.8,1
line,fusion_id,3,17,72,105910,27,85,119201,17,77,96772,0.2,0.8,1,3,17,112,84332,13,93,89561,24,87,100935,0.2,0.8,1
line,fusion_id,3,17,74,94387,18,71,104815,18,64,91613,0.2,0.8,1,3,22,84,97029,18,86,98621,28,72,82392,0.2,0.8,1
line,fusion_id,3,15,85,82937,31,70,92927,20,62,98475,0.2,0.8,1,3,20,81,97752,16,89,88198,16,76,100448,0.2,0.8,1
line,fusion_id,3,21,96,112583,20,63,95256,24,53,91851,0.2,0.8,1,3,25,98,90525,34,75,95895,23,88,87303,0.2,0.8,1
line,fusion_id,3,17,90,73132,26,83,92793,22,94,98779,0.2,0.8,1,3,21,74,88942,19,75,94427,21,95,124155,0.2,0.8,1
line,fusion_id,3,27,92,110964,22,86,91043,15,96,104846,0.2,0.8,1,3,21,61,85017,12,88,102028,21,75,131390,0.2,0.8,1
line,fusion_id,3,18,85,103692,24,87,104007,18,75,90882,0.2,0.8,1,3,21,69,107818,23,96,88946,18,80,89321,0.2,0.8,1
line,fusion_id,3,13,69,101342,17,47,110487,18,82,109812,0.2,0.8,1,3,24,88,92931,21,106,103434,20,85,123402,0.2,0.8,1
line,fusion_id,3,10,91,112223,18,100,104206,21,110,132043,0.2,0.8,1,3,35,76,93141,14,96,127670,24,76,98862,0.2,0.8,1
line,fusion_id,3,28,77,121694,16,84,87132,17,89,97112,0.2,0.8,1,3,14,78,110673,25,70,115616,28,93,118069,0.2,0.8,1
line,fusion_id,3,25,80,107683,20,76,99503,19,57,100187,0.2,0.8,1,3,30,80,87329,14,72,92344,20,94,96838,0.2,0.8,1
line,fusion_id,3,23,73,119081,17,75,108643,27,50,86656,0.2,0.8,1,3,23,99,92493,27,83,95579,16,53,139931,0.2,0.8,1
line,fusion_id,3,19,88,100068,19,57,86422,13,86,83648,0.2,0.8,1,3,21,92,95552,10,95,99530,26,90,91123,0.2,0.8,1
line,fusion_id,3,20,74,112976,23,91,88526,15,98,81154,0.2,0.8,1,3,23,80,109565,21,103,106195,9,78,93354,0.2,0.8,1
line,fusion_id,3,27,94,120514,22,97,92463,21,82,100976,0.2,0.8,1,3,11,86,91537,15,72,104886,22,60,99883,0.2,0.8,1
line,fusion_id,3,20,66,112723,23,92,66517,13,64,125502,0.2,0.8,1,3,23,100,100840,13,74,109062,28,80,115775,0.2,0.8,1
line,fusion_id,3,13,97,125808,21,93,83558,17,61,109187,0.2,0.8,1,3,23,77,127138,17,57,75227,29,115,110389,0.2,0.8,1
line,fusion_id,3,24,71,90964,19,71,84766,17,108,116398,0.2,0.8,1,3,18,87,91252,20,70,84520,32,89,85032,0.2,0.8,1
line,fusion_id,3,14,82,86529,20,94,89800,32,84,93648,0.2,0.8,1,3,18,72,87253,18,67,102323,26,77,113099,0.2,0.8,1
line,fusion_id,3,25,74,92219,24,69,97645,24,73,97562,0.2,0.8,1,3,16,59,88104,20,92,101281,24,82,102123,0.2,0.8,1
line,fusion_id,3,25,74,129610,15,83,95894,23,77,91161,0.2,0.8,1,3,19,57,74422,31,69,129694,17,99,117760,0.2,0.8,1
line,fusion_id,3,21,92,112808,17,78,86589,14,105,86480,0.2,0.8,1,3,13,96,100331,26,56,97012,18,69,115729,0.2,0.8,1
line,fusion_id,3,17,93,90948,20,82,97783,23,65,100471,0.2,0.8,1,3,12,93,80343,19,86,121833,29,82,115825,0.2,0.8,1
line,fusion_id,3,17,99,99796,15,64,87402,24,61,112414,0.2,0.8,1,3,16,116,100944,15,74,98726,31,101,67441,0.2,0.8,1
line,fusion_id,3,22,89,91693,20,86,110582,27,116,82162,0.2,0.8,1,3,33,81,101375,25,75,75344,29,86,98814,0.2,0.8,1
line,fusion_id,3,32,96,87908,15,100,91768,22,88,70318,0.2,0.8,1,3,22,83,98770,23,89,112881,19,57,104250,0.2,0.8,1
line,fusion_id,3,20,49,103583,21,62,109341,22,90,102530,0.2,0.8,1,3,29,54,107008,21,67,85525,18,74,78011,0.2,0.8,1
line,fusion_id,3,17,61,87696,12,86,92545,14,77,76655,0.2,0.8,1,3,12,96,100467,15,74,90918,20,51,106612,0.2,0.8,1
line,fusion_id,3,12,79,99726,11,80,90220,12,92,88327,0.2,0.8,1,3,20,99,109822,36,98,97734,18,79,87605,0.2,0.8,1
line,fusion_id,3,22,79,85761,26,84,92570,17,92,93207,0.2,0.8,1,3,14,78,93633,23,69,103802,18,89,97177,0.2,0.8,1
line,fusion_id,3,27,84,111286,18,55,75930,22,61,105335,0.2,0.8,1,3,17,66,102144,12,86,90129,29,80,94079,0.2,0.8,1
line,fusion_id,3,30,119,119948,19,98,91639,7,69,99045,0.2,0.8,1,3,16,64,92075,24,64,105216,19,101,89211,0.2,0.8,1
line,fusion_id,3,27,89,89536,22,102,106091,14,92,97663,0.2,0.8,1,3,25,67,100045,14,78,94098,28,80,76475,0.2,0.8,1
line,fusion_id,3,24,59,108989,24,85,90758,17,86,74824,0.2,0.8,1,3,11,103,125489,18,83,118945,23,75,109126,0.2,0.8,1
line,fusion_id,3,16,84,89343,22,97,89717,29,55,101121,0.2,0.8,1,3,15,69,107218,28,102,89985,26,96,98760,0.2,0.8,1
line,fusion_id,3,14,57,107915,30,63,105193,20,76,98223,0.2,0.8,1,3,19,80,97108,28,92,97104,27,93,86622,0.2,0.8,1
line,fusion_id,3,22,65,90874,20,62,100464,19,72,110102,0.2,0.8,1,3,10,100,80129,19,62,77784,17,96,126162,0.2,0.8,1
line,fusion_id,3,34,87,131876,12,79,128488,20,84,91897,0.2,0.8,1,3,12,87,92960,23,87,90124,22,82,85331,0.2,0.8,1
line,fusion_id,3,18,96,93592,27,79,98765,15,96,98444,0.2,0.8,1,3,20,101,109132,13,71,73745,16,63,82486,0.2,0.8,1
line,fusion_id,3,15,78,89033,26,91,112320,25,103,84150,0.2,0.8,1,3,18,78,113120,21,68,112863,14,79,122003,0.2,0.8,1
line,fusion_id,3,22,84,111343,16,71,95738,19,79,125693,0.2,0.8,1,3,20,101,115205,28,81,111264,13,88,96083,0.2,0.8,1
line,fusion_id,3,27,73,115036,21,64,85172,19,64,105559,0.2,0.8,1,3,22,66,110722,19,81,99167,29,66,88974,0.2,0.8,1
line,fusion_id,3,19,78,75196,19,87,95496,26,90,78114,0.2,0.8,1,3,20,69,108316,18,85,116804,20,87,101839,0.2,0.8,1
line,fusion_id,3,24,70,117376,17,67,91007,25,96,123915,0.2,0.8,1,3,21,100,120631,24,126,91868,13,74,95620,0.2,0.8,1
line,fusion_id,3,22,85,117629,10,73,116254,24,58,91506,0.2,0.8,1,3,9,88,106155,20,80,92130,11,67,81624,0.2,0.8,1
line,fusion_id,3,13,83,99038,33,61,110211,24,68,118978,0.2,0.8,1,3,25,73,82545,13,74,101149,12,99,73189,0.2,0.8,1
line,fusion_id,3,17,72,87076,15,74,105789,16,87,74180,0.2,0.8,1,3,20,72,122412,19,77,113677,15,102,89353,0.2,0.8,1
line,fusion_id,3,24,91,126459,27,85,84791,21,69,119756,0.2,0.8,1,3,18,52,90792,15,112,97913,25,77,106507,0.2,0.8,1
line,fusion_id,3,14,51,115792,27,71,106571,30,98,103500,0.2,0.8,1,3,18,90,122372,21,90,110689,20,83,116926,0.2,0.8,1
line,fusion_id,3,14,92,76132,15,92,101423,24,79,117430,0.2,0.8,1,3,14,66,85302,18,71,93909,26,71,120435,0.2,0.8,1
line,fusion_id,3,17,61,89064,11,75,120970,20,67,79211,0.2,0.8,1,3,17,101,128531,18,70,102963,17,94,78933,0.2,0.8,1
line,fusion_id,3,18,71,98076,13,70,108525,23,69,111736,0.2,0.8,1,3,16,116,94691,21,57,97800,12,86,109325,0.2,0.8,1
line,fusion_id,3,31,60,91480,18,85,84275,12,67,114073,0.2,0.8,1,3,20,68,94379,18,72,94430,27,90,106927,0.2,0.8,1
line,fusion_id,3,30,82,82911,15,68,123497,17,69,88178,0.2,0.8,1,3,25,114,110006,17,77,97734,17,91,117665,0.2,0.8,1
line,fusion_id,3,14,77,96705,28,92,86101,26,55,105739,0.2,0.8,1,3,17,65,78009,28,78,102904,25,87,99840,0.2,0.8,1
line,fusion_id,3,15,75,82957,20,66,85855,22,60,98705,0.2,0.8,1,3,22,98,104975,13,58,87337,17,82,104405,0.2,0.8,1
line,fusion_id,3,12,104,121593,14,74,75465,17,59,127085,0.2,0.8,1,3,21,83,123159,17,56,121952,13,85,116841,0.2,0.8,1
line,fusion_id,3,22,98,88247,29,106,110398,13,75,101238,0.2,0.8,1,3,23,78,100641,16,77,98099,11,57,88376,0.2,0.8,1
line,fusion_id,3,15,85,90042,19,91,89673,28,82,90291,0.2,0.8,1,3,14,70,104516,12,61,90028,23,66,110897,0.2,0.8,1
line,fusion_id,3,22,76,100866,26,73,79360,25,62,88601,0.2,0.8,1,3,24,64,82918,27,72,84355,28,63,93113,0.2,0.8,1
line,fusion_id,3,18,86,120724,19,75,78685,23,98,97561,0.2,0.8,1,3,23,73,92280,24,79,93798,15,86,80515,0.2,0.8,1
line,fusion_id,3,19,72,93689,19,72,103118,15,78,92490,0.2,0.8,1,3,16,93,73784,18,73,106206,23,80,85528,0.2,0.8,1
line,fusion_id,3,14,61,98761,13,73,99652,17,89,93917,0.2,0.8,1,3,16,88,85939,18,83,87098,18,72,73192,0.2,0.8,1
line,fusion_id,3,21,62,108625,23,61,100736,23,71,70841,0.2,0.8,1,3,27,84,67710,16,93,104914,17,86,97411,0.2,0.8,1
line,fusion_id,3,23,80,107153,18,72,121102,14,84,85129,0.2,0.8,1,3,24,67,76797,15,75,106933,22,69,77072,0.2,0.8,1
line,fusion_id,3,18,69,94905,12,67,101403,21,65,106459,0.2,0.8,1,3,22,103,87504,18,63,105018,22,72,103560,0.2,0.8,1
line,fusion_id,3,20,81,103422,13,73,137706,24,76,94420,0.2,0.8,1,3,19,74,128383,24,98,87231,21,65,97520,0.2,0.8,1
line,fusion_id,3,17,76,79018,24,72,96624,14,58,81222,0.2,0.8,1,3,22,81,92038,21,75,102288,17,69,95351,0.2,0.8,1
line,fusion_id,3,15,88,112307,30,82,108753,27,70,116747,0.2,0.8,1,3,26,51,76765,34,99,130326,31,96,95046,0.2,0.8,1
line,fusion_id,3,14,92,89915,28,76,99701,14,51,87195,0.2,0.8,1,3,28,62,105817,14,65,98571,15,85,82480,0.2,0.8,1
line,fusion_id,3,19,74,120574,19,84,97176,7,69,110633,0.2,0.8,1,3,20,62,93538,25,77,108787,22,65,91374,0.2,0.8,1
line,fusion_id,3,13,83,112354,14,80,106313,12,61,124705,0.2,0.8,1,3,27,73,98799,17,98,107844,16,90,98390,0.2,0.8,1
line,fusion_id,3,20,60,111387,18,96,123328,18,62,97707,0.2,0.8,1,3,33,69,91905,14,73,106665,15,87,99029,0.2,0.8,1
line,fusion_id,3,26,95,111692,21,86,97188,21,80,102529,0.2,0.8,1,3,16,89,103245,17,83,107355,14,83,91394,0.2,0.8,1
line,fusion_id,3,24,72,100540,21,71,92940,16,69,81205,0.2,0.8,1,3,18,81,84081,21,105,102525,32,60,93453,0.2,0.8,1
line,fusion_id,3,15,55,94383,11,57,90467,21,68,93235,0.2,0.8,1,3,24,85,91339,21,72,85440,17,75,89223,0.2,0.8,1
line,fusion_id,3,10,72,92427,15,102,94346,17,73,90666,0.2,0.8,1,3,18,71,101334,15,67,107356,15,109,84010,0.2,0.8,1
line,fusion_id,3,12,102,98084,14,77,91467,24,81,83833,0.2,0.8,1,3,21,99,95450,20,71,111604,15,114,105271,0.2,0.8,1
line,fusion_id,3,20,91,115247,27,111,86145,31,76,107784,0.2,0.8,1,3,10,68,90760,19,107,119628,14,77,103606,0.2,0.8,1
line,fusion_id,3,24,118,107043,14,68,107340,21,77,106427,0.2,0.8,1,3,22,71,95478,12,96,136223,22,43,99033,0.2,0.8,1
line,fusion_id,3,20,60,110902,24,72,123792,13,110,107970,0.2,0.8,1,3,18,61,80785,13,89,99654,22,76,90764,0.2,0.8,1
line,fusion_id,3,21,74,101434,22,96,95501,15,64,86856,0.2,0.8,1,3,21,75,93549,13,93,113192,13,83,122990,0.2,0.8,1
line,fusion_id,3,17,109,106650,17,76,116978,24,92,117646,0.2,0.8,1,3,15,77,137208,16,85,72687,28,86,93788,0.2,0.8,1
line,fusion_id,3,15,57,100892,18,117,104616,20,88,82349,0.2,0.8,1,3,13,107,102534,33,73,108695,33,63,84509,0.2,0.8,1
line,fusion_id,3,24,67,123355,16,78,86587,19,75,92557,0.2,0.8,1,3,22,99,88371,33,80,101933,21,102,111043,0.2,0.8,1
line,fusion_id,3,26,76,86812,18,58,96260,16,74,88156,0.2,0.8,1,3,30,85,79519,12,94,91466,21,92,137539,0.2,0.8,1
line,fusion_id,3,22,58,86766,17,79,95216,15,63,95512,0.2,0.8,1,3,19,83,82531,22,77,101869,16,93,96944,0.2,0.8,1
line,fusion_id,3,25,90,94174,20,95,113029,19,65,90680,0.2,0.8,1,3,11,62,110484,25,51,89227,24,102,111508,0.2,0.8,1
line,fusion_id,3,26,64,73453,20,81,127438,23,70,101068,0.2,0.8,1,3,26,74,96024,17,82,120814,15,100,96255,0.2,0.8,1
line,fusion_id,3,25,96,97150,20,95,107416,12,110,87722,0.2,0.8,1,3,23,73,103120,16,72,84962,22,84,84757,0.2,0.8,1
line,fusion_id,3,15,82,84432,23,76,78984,20,78,80845,0.2,0.8,1,3,15,80,90996,13,85,104397,16,83,97837,0.2,0.8,1
line,fusion_id,3,17,67,90271,18,86,93770,17,62,95998,0.2,0.8,1,3,14,79,92065,25,81,99552,12,68,106378,0.2,0.8,1
line,fusion_id,3,21,72,100953,16,57,88373,10,91,102112,0.2,0.8,1,3,17,91,86174,19,95,96078,18,79,116225,0.2,0.8,1
line,fusion_id,3,17,77,114964,19,96,79536,18,67,83555,0.2,0.8,1,3,18,77,110731,24,94,108085,20,72,90954,0.2,0.8,1
line,fusion_id,3,21,58,94447,12,68,126881,18,73,115125,0.2,0.8,1,3,21,76,72054,16,83,113676,19,90,101181,0.2,0.8,1
line,fusion_id,3,21,62,124805,15,89,103070,24,80,122978,0.2,0.8,1,3,24,89,83240,16,89,86881,22,60,109282,0.2,0.8,1
line,fusion_id,3,16,54,100233,26,83,94893,9,71,90996,0.2,0.8,1,3,26,66,78058,20,100,98345,20,75,131347,0.2,0.8,1
line,fusion_id,3,19,85,103306,10,66,85725,20,75,104443,0.2,0.8,1,3,23,107,117290,21,88,98421,25,52,131112,0.2,0.8,1
line,fusion_id,3,22,60,89082,21,84,123928,25,103,80833,0.2,0.8,1,3,16,74,103576,32,79,106688,12,88,106692,0.2,0.8,1
line,fusion_id,3,16,74,106754,30,58,110498,21,107,93791,0.2,0.8,1,3,17,59,98805,30,51,76078,17,56,80884,0.2,0.8,1
line,fusion_id,3,13,95,104271,22,57,120281,23,104,89089,0.2,0.8,1,3,18,83,84814,31,84,80735,22,80,85013,0.2,0.8,1
line,fusion_id,3,21,83,87157,21,77,101109,28,84,78471,0.2,0.8,1,3,27,74,100401,18,70,111840,9,96,92027,0.2,0.8,1
line,fusion_id,3,17,64,92257,23,61,87409,32,65,125961,0.2,0.8,1,3,14,108,104406,21,67,87240,17,73,69700,0.2,0.8,1
line,fusion_id,3,22,62,93922,16,102,99679,14,89,106245,0.2,0.8,1,3,23,59,101393,27,70,129402,19,90,120925,0.2,0.8,1
line,fusion_id,3,22,69,97201,12,62,84471,26,73,90872,0.2,0.8,1,3,20,90,92444,15,80,87922,11,89,111401,0.2,0.8,1
line,fusion_id,3,23,80,101215,22,72,111729,19,105,80259,0.2,0.8,1,3,16,98,76674,17,89,98903,22,70,94236,0.2,0.8,1
line,fusion_id,3,22,71,82986,19,88,117904,12,76,98137,0.2,0.8,1,3,10,93,81811,15,117,85909,15,76,98673,0.2,0.8,1
line,fusion_id,3,22,90,91245,19,42,81964,26,101,89122,0.2,0.8,1,3,20,96,100015,21,70,95345,21,77,84683,0.2,0.8,1
line,fusion_id,3,26,80,97071,13,73,74795,24,57,141006,0.2,0.8,1,3,15,70,87550,23,98,85289,16,107,102647,0.2,0.8,1
line,fusion_id,3,16,78,117038,22,75,89815,12,59,93664,0.2,0.8,1,3,25,79,85849,22,99,104711,14,76,98851,0.2,0.8,1
line,fusion_id,3,19,69,79484,22,88,94948,13,69,87535,0.2,0.8,1,3,29,72,116639,27,66,91487,23,91,83443,0.2,0.8,1
line,fusion_id,3,25,77,105099,10,77,105310,24,77,99498,0.2,0.8,1,3,19,60,83573,24,112,99553,21,78,94850,0.2,0.8,1
line,fusion_id,3,19,59,85212,27,105,127583,20,66,100635,0.2,0.8,1,3,21,63,86606,10,98,133490,23,72,83231,0.2,0.8,1
line,fusion_id,3,21,110,143214,17,68,88574,13,76,71018,0.2,0.8,1,3,22,94,103124,13,77,110847,20,85,77881,0.2,0.8,1
line,fusion_id,3,23,64,95322,18,83,102094,24,57,99160,0.2,0.8,1,3,7,84,93826,21,94,107176,24,59,76069,0.2,0.8,1
line,fusion_id,3,20,84,97526,18,88,109907,26,74,105722,0.2,0.8,1,3,15,91,90790,26,82,80977,19,80,94276,0.2,0.8,1
line,fusion_id,3,18,77,127365,22,81,123633,25,76,76274,0.2,0.8,1,3,27,75,115938,22,47,110277,10,83,95895,0.2,0.8,1
line,fusion_id,3,13,70,100448,27,75,94647,19,104,104424,0.2,0.8,1,3,20,81,112408,10,74,103331,25,77,90319,0.2,0.8,1
line,fusion_id,3,23,74,136684,19,88,117551,14,85,97538,0.2,0.8,1,3,22,87,86072,26,85,93624,16,100,113617,0.2,0.8,1
line,fusion_id,3,20,68,109542,21,57,90109,16,92,102639,0.2,0.8,1,3,15,92,114129,26,85,90816,24,74,113629,0.2,0.8,1
line,fusion_id,3,21,77,99848,20,100,81378,9,84,138965,0.2,0.8,1,3,20,57,105524,25,58,124921,17,82,95501,0.2,0.8,1
line,fusion_id,3,16,79,109409,18,52,117246,23,83,109815,0.2,0.8,1,3,29,93,117807,14,80,82823,16,96,107387,0.2,0.8,1
line,fusion_id,3,34,64,118153,21,71,91571,25,63,125266,0.2,0.8,1,3,27,82,82429,23,88,81674,21,94,132085,0.2,0.8,1
line,fusion_id,3,17,99,86578,21,107,94880,19,100,78041,0.2,0.8,1,3,20,84,69828,8,116,127190,26,53,98794,0.2,0.8,1
line,fusion_id,3,15,79,129760,21,73,111883,27,71,141338,0.2,0.8,1,3,23,96,121962,23,62,104321,22,84,80886,0.2,0.8,1
line,fusion_id,3,17,72,125073,21,94,117883,21,49,91544,0.2,0.8,1,3,16,70,99087,22,55,87548,16,64,85126,0.2,0.8,1
line,fusion_id,3,22,86,120652,21,63,101497,23,69,125016,0.2,0.8,1,3,16,73,76051,16,74,89519,21,76,76244,0.2,0.8,1
line,fusion_id,3,18,50,88319,9,69,112135,20,79,117879,0.2,0.8,1,3,17,55,95101,36,96,114390,27,121,112698,0.2,0.8,1
line,fusion_id,3,23,72,92642,20,79,110609,14,81,98553,0.2,0.8,1,3,18,98,86563,20,97,83421,16,84,109092,0.2,0.8,1
line,fusion_id,3,22,87,104368,12,74,115102,20,104,91346,0.2,0.8,1,3,21,58,101027,22,73,115919,18,93,93225,0.2,0.8,1
line,fusion_id,3,24,83,112423,19,74,111416,25,74,100382,0.2,0.8,1,3,17,80,91650,17,80,100740,19,85,85790,0.2,0.8,1
line,fusion_id,3,12,80,96160,31,80,104306,24,93,100967,0.2,0.8,1,3,33,69,103333,16,56,118550,24,63,107754,0.2,0.8,1
line,fusion_id,3,15,75,113919,22,75,95600,19,100,98613,0.2,0.8,1,3,23,88,103962,33,98,111114,18,99,98301,0.2,0.8,1
line,fusion_id,3,18,87,79935,16,90,103470,25,81,120152,0.2,0.8,1,3,18,85,97671,26,62,94280,19,63,125687,0.2,0.8,1
line,fusion_id,3,16,81,97450,18,74,91599,21,59,125306,0.2,0.8,1,3,22,72,93787,18,65,114258,21,68,127352,0.2,0.8,1
line,fusion_id,3,20,80,128541,24,93,99165,19,137,126493,0.2,0.8,1,3,21,74,129011,21,91,123172,26,65,107164,0.2,0.8,1
line,fusion_id,3,24,57,86559,15,82,101508,25,76,102218,0.2,0.8,1,3,22,84,108606,19,69,92339,14,55,93905,0.2,0.8,1
line,fusion_id,3,20,74,88015,18,50,120722,20,70,102946,0.2,0.8,1,3,27,87,85885,17,67,88710,15,73,122409,0.2,0.8,1
line,fusion_id,3,16,110,105419,23,96,80204,24,90,113742,0.2,0.8,1,3,24,94,109380,16,75,148767,26,85,122627,0.2,0.8,1
line,fusion_id,3,24,73,90746,19,63,97662,15,91,91920,0.2,0.8,1,3,20,91,118834,19,71,107326,24,76,115377,0.2,0.8,1
line,fusion_id,3,13,76,111154,29,97,85134,14,105,97013,0.2,0.8,1,3,11,68,110896,15,84,102377,31,94,107043,0.2,0.8,1
line,fusion_id,3,24,107,109358,22,92,105830,15,82,116989,0.2,0.8,1,3,21,77,79174,29,103,104390,14,64,95890,0.2,0.8,1
line,fusion_id,3,24,71,106541,14,92,106354,25,85,95833,0.2,0.8,1,3,15,61,121985,20,78,93591,27,84,80619,0.2,0.8,1
line,fusion_id,3,26,57,112663,23,80,91117,19,92,117993,0.2,0.8,1,3,22,85,84754,19,92,97570,17,79,116606,0.2,0.8,1
line,fusion_id,3,14,84,81831,19,76,90887,16,102,119335,0.2,0.8,1,3,23,81,106664,26,81,99777,28,76,116170,0.2,0.8,1
line,fusion_id,3,18,74,74604,28,75,98600,21,86,88492,0.2,0.8,1,3,26,69,94164,22,96,96151,17,78,89212,0.2,0.8,1
line,fusion_id,3,22,83,99289,14,79,81074,26,88,97525,0.2,0.8,1,3,11,85,88242,10,71,99937,25,71,81552,0.2,0.8,1
line,fusion_id,3,12,91,79892,24,80,91489,21,62,94558,0.2,0.8,1,3,25,70,82763,18,82,74242,24,94,91220,0.2,0.8,1
line,fusion_id,3,16,79,89978,35,70,96936,13,88,85539,0.2,0.8,1,3,23,72,104442,24,108,110928,19,69,86650,0.2,0.8,1
line,fusion_id,3,15,79,99643,20,80,108494,23,49,113182,0.2,0.8,1,3,17,105,101197,19,82,100552,16,80,109288,0.2,0.8,1
line,fusion_id,3,21,119,78910,22,41,97739,18,70,102122,0.2,0.8,1,3,14,75,79611,11,80,99041,21,94,112765,0.2,0.8,1
line,fusion_id,3,31,55,116587,8,85,110721,21,55,89711,0.2,0.8,1,3,15,84,110656,13,65,96641,34,88,117967,0.2,0.8,1
line,fusion_id,3,19,57,106801,19,72,95750,18,87,86646,0.2,0.8,1,3,19,72,110921,27,70,95244,15,66,99614,0.2,0.8,1
line,fusion_id,3,19,67,108077,20,99,101295,18,84,87452,0.2,0.8,1,3,19,64,94873,23,80,92727,22,99,95015,0.2,0.8,1
line,fusion_id,3,19,99,70074,20,83,115568,25,74,104719,0.2,0.8,1,3,15,77,95865,14,59,94235,11,63,112798,0.2,0.8,1
line,fusion_id,3,17,66,84633,20,89,128976,18,62,104284,0.2,0.8,1,3,18,74,127374,12,104,111688,21,76,111250,0.2,0.8,1
line,fusion_id,3,15,68,96043,19,103,102055,26,59,106780,0.2,0.8,1,3,20,81,75214,20,62,82963,24,70,88214,0.2,0.8,1
line,fusion_id,3,16,56,107249,26,96,116683,25,76,99637,0.2,0.8,1,3,21,78,77804,24,83,125460,20,47,86960,0.2,0.8,1
line,fusion_id,3,15,69,117987,23,71,112171,12,70,77055,0.2,0.8,1,3,27,70,105595,19,73,132550,13,86,92689,0.2,0.8,1
line,fusion_id,3,25,80,108104,27,74,90951,20,85,129617,0.2,0.8,1,3,17,114,105079,17,81,110145,15,103,82095,0.2,0.8,1
line,fusion_id,3,21,82,101133,24,68,101719,20,47,110204,0.2,0.8,1,3,15,78,79538,18,63,103508,14,86,96798,0.2,0.8,1
line,fusion_id,3,19,85,88625,19,82,94054,18,73,102506,0.2,0.8,1,3,25,63,120286,14,76,96473,21,98,99920,0.2,0.8,1
line,fusion_id,3,10,77,84278,34,79,75727,24,96,92868,0.2,0.8,1,3,23,91,104710,17,73,121933,23,79,90923,0.2,0.8,1
line,fusion_id,3,17,73,85295,21,89,99855,22,82,87158,0.2,0.8,1,3,23,89,107290,25,65,76984,27,55,120501,0.2,0.8,1
line,fusion_id,3,19,64,136996,24,86,103443,25,87,85439,0.2,0.8,1,3,22,73,104118,27,82,89394,14,74,94050,0.2,0.8,1
line,fusion_id,3,26,77,95673,19,78,111458,18,68,91939,0.2,0.8,1,3,24,77,104544,17,82,122622,15,66,103830,0.2,0.8,1
line,fusion_id,3,14,85,87852,16,97,88033,15,70,105406,0.2,0.8,1,3,13,74,96249,24,55,83023,22,60,94667,0.2,0.8,1
line,fusion_id,3,17,69,123276,20,71,90989,25,67,117866,0.2,0.8,1,3,20,78,108737,21,84,99048,25,88,75253,0.2,0.8,1
line,fusion_id,3,15,93,98487,34,71,83569,9,65,133771,0.2,0.8,1,3,23,85,99791,27,87,129549,34,76,87207,0.2,0.8,1
line,fusion_id,3,27,101,80362,17,71,91373,35,79,97282,0.2,0.8,1,3,10,67,108586,27,80,94413,24,57,94525,0.2,0.8,1
line,fusion_id,3,11,103,83689,15,111,94017,22,93,103411,0.2,0.8,1,3,23,78,98904,13,82,89466,24,89,99371,0.2,0.8,1
line,fusion_id,3,17,93,108904,26,100,97017,30,74,113269,0.2,0.8,1,3,16,55,86773,23,77,94305,12,76,126181,0.2,0.8,1
line,fusion_id,3,29,83,83319,24,82,106102,15,83,105613,0.2,0.8,1,3,23,73,99468,23,82,93713,22,81,125378,0.2,0.8,1
line,fusion_id,3,15,115,118657,17,69,105463,14,92,83560,0.2,0.8,1,3,13,86,133888,12,73,79108,13,83,111376,0.2,0.8,1
line,fusion_id,3,18,78,114544,15,76,74408,22,83,123192,0.2,0.8,1,3,19,100,97715,21,90,103364,21,108,78480,0.2,0.8,1
line,fusion_id,3,26,87,97078,18,91,101245,21,94,128422,0.2,0.8,1,3,17,83,86350,20,60,89988,20,84,118368,0.2,0.8,1
