comparison,FEATURE_ID,c1_num_reps,counts_c1_g1_rep1,counts_c1_g2_rep1,counts_c1_both_rep1,counts_c1_g1_rep2,counts_c1_g2_rep2,counts_c1_both_rep2,counts_c1_g1_rep3,counts_c1_g2_rep3,counts_c1_both_rep3,prior_c1_g1,prior_c1_g2,c1_flag_analyze,c2_num_reps,counts_c2_g1_rep1,counts_c2_g2_rep1,counts_c2_both_rep1,counts_c2_g1_rep2,counts_c2_g2_rep2,counts_c2_both_rep2,counts_c2_g1_rep3,counts_c2_g2_rep3,counts_c2_both_rep3,prior_c2_g1,prior_c2_g2,c2_flag_analyze
line,fusion_id,3,18,55,94,29,73,97,20,68,81,0.2,0.8,1,3,20,80,89,24,103,88,18,100,83,0.2,0.8,1
line,fusion_id,3,20,69,131,23,80,100,11,85,76,0.2,0.8,1,3,37,67,111,23,69,82,12,98,101,0.2,0.8,1
line,fusion_id,3,20,84,141,22,71,121,23,75,81,0.2,0.8,1,3,17,80,124,21,87,98,19,77,87,0.2,0.8,1
line,fusion_id,3,32,103,119,8,85,93,27,96,88,0.2,0.8,1,3,16,109,117,19,94,88,19,68,110,0.2,0.8,1
line,fusion_id,3,22,83,107,19,88,94,21,68,122,0.2,0.8,1,3,21,80,106,6,80,124,23,98,104,0.2,0.8,1
line,fusion_id,3,18,93,97,20,84,130,22,97,106,0.2,0.8,1,3,11,95,111,14,80,89,27,67,121,0.2,0.8,1
line,fusion_id,3,20,90,107,16,79,109,6,81,122,0.2,0.8,1,3,18,58,111,23,96,126,21,64,93,0.2,0.8,1
line,fusion_id,3,19,86,55,19,72,122,20,114,128,0.2,0.8,1,3,18,79,77,27,65,96,16,76,87,0.2,0.8,1
line,fusion_id,3,24,99,94,21,101,95,31,84,86,0.2,0.8,1,3,18,89,104,28,72,119,26,75,87,0.2,0.8,1
line,fusion_id,3,18,87,100,20,65,129,18,91,85,0.2,0.8,1,3,21,78,95,29,98,117,11,80,69,0.2,0.8,1
line,fusion_id,3,20,70,93,23,77,102,22,54,82,0.2,0.8,1,3,24,70,69,19,103,137,25,81,96,0.2,0.8,1
line,fusion_id,3,14,70,88,18,69,118,17,95,96,0.2,0.8,1,3,18,70,82,16,76,98,10,77,100,0.2,0.8,1
line,fusion_id,3,11,65,107,15,99,103,15,75,119,0.2,0.8,1,3,24,108,79,22,62,104,21,58,81,0.2,0.8,1
line,fusion_id,3,17,97,91,13,74,84,17,100,88,0.2,0.8,1,3,15,63,107,19,72,96,25,85,87,0.2,0.8,1
line,fusion_id,3,27,82,107,22,89,103,19,76,95,0.2,0.8,1,3,31,92,87,13,57,109,25,91,98,0.2,0.8,1
line,fusion_id,3,26,80,124,19,58,107,17,90,61,0.2,0.8,1,3,15,69,81,22,72,101,18,84,127,0.2,0.8,1
line,fusion_id,3,19,65,102,19,105,131,18,65,95,0.2,0.8,1,3,28,96,113,17,65,90,19,64,72,0.2,0.8,1
line,fusion_id,3,18,71,115,14,97,91,18,65,70,0.2,0.8,1,3,17,70,94,19,85,108,19,97,102,0.2,0.8,1
line,fusion_id,3,14,68,85,28,61,68,10,86,70,0.2,0.8,1,3,29,49,99,16,91,104,18,62,108,0.2,0.8,1
line,fusion_id,3,20,79,90,23,61,93,19,90,123,0.2,0.8,1,3,16,79,131,27,65,126,16,53,59,0.2,0.8,1
line,fusion_id,3,16,64,76,18,80,115,22,91,114,0.2,0.8,1,3,17,83,83,21,95,64,16,89,106,0.2,0.8,1
line,fusion_id,3,31,80,115,27,81,91,20,55,93,0.2,0.8,1,3,11,90,105,19,74,94,20,99,106,0.2,0.8,1
line,fusion_id,3,21,91,107,19,83,95,18,91,121,0.2,0.8,1,3,17,73,90,20,82,81,20,71,75,0.2,0.8,1
line,fusion_id,3,22,99,101,18,61,141,20,71,109,0.2,0.8,1,3,23,61,109,17,111,67,29,85,63,0.2,0.8,1
line,fusion_id,3,17,70,107,28,51,94,18,88,93,0.2,0.8,1,3,18,74,79,19,80,104,19,88,125,0.2,0.8,1
line,fusion_id,3,16,81,126,22,99,102,16,77,91,0.2,0.8,1,3,24,66,93,28,57,84,10,86,157,0.2,0.8,1
line,fusion_id,3,16,88,107,28,83,104,16,90,88,0.2,0.8,1,3,25,74,91,19,60,106,21,78,112,0.2,0.8,1
line,fusion_id,3,29,84,103,23,68,107,21,113,73,0.2,0.8,1,3,24,94,87,18,79,170,12,50,120,0.2,0.8,1
line,fusion_id,3,22,71,104,30,83,84,29,72,106,0.2,0.8,1,3,17,63,113,17,97,101,17,85,101,0.2,0.8,1
line,fusion_id,3,18,92,99,15,86,90,32,80,93,0.2,0.8,1,3,27,77,123,25,74,93,21,66,87,0.2,0.8,1
line,fusion_id,3,21,107,92,17,61,147,18,56,88,0.2,0.8,1,3,21,97,138,24,66,96,19,74,118,0.2,0.8,1
line,fusion_id,3,22,99,118,27,71,89,17,90,89,0.2,0.8,1,3,21,92,125,20,95,79,14,68,83,0.2,0.8,1
line,fusion_id,3,24,86,100,20,71,102,20,98,93,0.2,0.8,1,3,19,99,90,23,88,137,14,102,115,0.2,0.8,1
line,fusion_id,3,25,91,94,26,69,140,15,62,114,0.2,0.8,1,3,24,77,134,14,79,90,13,83,103,0.2,0.8,1
line,fusion_id,3,30,102,99,19,69,87,23,98,75,0.2,0.8,1,3,22,71,84,21,72,66,21,64,78,0.2,0.8,1
line,fusion_id,3,19,64,130,22,49,93,20,75,101,0.2,0.8,1,3,23,61,105,19,91,94,20,74,111,0.2,0.8,1
line,fusion_id,3,10,73,117,19,92,105,18,77,102,0.2,0.8,1,3,20,80,103,25,73,98,15,84,120,0.2,0.8,1
line,fusion_id,3,21,79,110,12,84,128,24,56,128,0.2,0.8,1,3,32,89,113,20,91,97,20,62,73,0.2,0.8,1
line,fusion_id,3,20,90,100,21,72,87,16,127,82,0.2,0.8,1,3,16,95,120,20,66,111,19,93,93,0.2,0.8,1
line,fusion_id,3,36,99,105,23,84,110,21,79,117,0.2,0.8,1,3,17,61,98,19,75,113,25,74,90,0.2,0.8,1
line,fusion_id,3,27,62,105,19,81,88,12,67,110,0.2,0.8,1,3,16,74,96,20,82,75,13,84,111,0.2,0.8,1
line,fusion_id,3,15,81,98,14,104,83,23,68,120,0.2,0.8,1,3,18,97,101,21,75,108,20,69,92,0.2,0.8,1
line,fusion_id,3,12,109,126,23,74,75,15,90,101,0.2,0.8,1,3,20,63,103,26,67,104,17,70,81,0.2,0.8,1
line,fusion_id,3,22,81,71,18,95,103,23,85,53,0.2,0.8,1,3,19,75,96,18,86,65,18,79,58,0.2,0.8,1
line,fusion_id,3,19,69,119,14,71,102,19,80,102,0.2,0.8,1,3,16,82,62,22,75,117,20,90,117,0.2,0.8,1
line,fusion_id,3,22,92,74,26,102,95,18,88,110,0.2,0.8,1,3,15,97,89,18,92,126,27,71,94,0.2,0.8,1
line,fusion_id,3,12,80,109,29,74,114,21,71,96,0.2,0.8,1,3,13,61,125,11,81,78,23,82,100,0.2,0.8,1
line,fusion_id,3,21,67,123,18,80,102,22,78,89,0.2,0.8,1,3,33,87,74,19,98,106,13,65,101,0.2,0.8,1
line,fusion_id,3,17,58,119,27,69,145,11,74,69,0.2,0.8,1,3,30,57,133,13,79,87,15,79,98,0.2,0.8,1
line,fusion_id,3,25,106,99,14,97,103,11,83,131,0.2,0.8,1,3,13,52,115,21,66,99,24,56,119,0.2,0.8,1
line,fusion_id,3,23,91,82,14,92,99,22,72,67,0.2,0.8,1,3,17,110,85,17,108,106,13,70,71,0.2,0.8,1
line,fusion_id,3,14,61,98,28,84,123,18,81,133,0.2,0.8,1,3,20,76,80,19,87,104,15,92,119,0.2,0.8,1
line,fusion_id,3,14,97,107,19,90,112,24,71,101,0.2,0.8,1,3,20,92,118,24,82,88,14,123,106,0.2,0.8,1
line,fusion_id,3,18,69,83,15,95,98,14,95,97,0.2,0.8,1,3,14,93,97,25,72,109,10,85,89,0.2,0.8,1
line,fusion_id,3,27,71,88,22,83,118,18,83,78,0.2,0.8,1,3,22,68,102,23,78,103,18,59,151,0.2,0.8,1
line,fusion_id,3,11,101,102,22,75,95,27,89,76,0.2,0.8,1,3,35,67,101,17,73,109,22,79,91,0.2,0.8,1
line,fusion_id,3,17,76,81,15,92,100,22,81,110,0.2,0.8,1,3,15,88,114,22,64,83,12,65,123,0.2,0.8,1
line,fusion_id,3,30,72,107,19,67,101,30,62,94,0.2,0.8,1,3,25,94,107,10,90,97,16,60,81,0.2,0.8,1
line,fusion_id,3,18,67,128,36,91,92,26,64,136,0.2,0.8,1,3,11,68,114,25,72,115,15,89,133,0.2,0.8,1
line,fusion_id,3,17,113,81,13,76,95,22,67,137,0.2,0.8,1,3,10,101,113,14,59,75,18,75,75,0.2,0.8,1
line,fusion_id,3,20,59,78,18,87,94,9,105,69,0.2,0.8,1,3,27,101,133,20,85,97,23,59,90,0.2,0.8,1
line,fusion_id,3,14,72,108,11,61,92,14,94,106,0.2,0.8,1,3,28,96,94,25,80,82,30,96,101,0.2,0.8,1
line,fusion_id,3,22,77,108,17,72,102,18,76,88,0.2,0.8,1,3,11,88,105,20,88,85,19,92,90,0.2,0.8,1
line,fusion_id,3,41,82,89,14,83,83,16,70,94,0.2,0.8,1,3,30,81,93,19,81,98,18,74,106,0.2,0.8,1
line,fusion_id,3,22,84,130,12,58,83,24,74,63,0.2,0.8,1,3,21,97,113,18,69,89,30,73,74,0.2,0.8,1
line,fusion_id,3,18,81,103,14,80,75,34,51,88,0.2,0.8,1,3,23,84,106,23,97,74,31,100,79,0.2,0.8,1
line,fusion_id,3,15,80,71,23,73,103,14,114,130,0.2,0.8,1,3,15,105,98,33,74,106,18,64,95,0.2,0.8,1
line,fusion_id,3,19,77,114,19,102,128,20,92,136,0.2,0.8,1,3,30,65,100,22,79,78,23,66,113,0.2,0.8,1
line,fusion_id,3,17,95,100,14,76,119,14,77,84,0.2,0.8,1,3,14,65,103,20,106,119,12,79,78,0.2,0.8,1
line,fusion_id,3,20,68,110,29,99,77,22,96,87,0.2,0.8,1,3,22,58,101,21,69,89,16,79,94,0.2,0.8,1
line,fusion_id,3,22,73,99,10,67,100,20,79,81,0.2,0.8,1,3,15,57,102,13,49,120,29,52,82,0.2,0.8,1
line,fusion_id,3,19,87,104,15,74,87,18,56,97,0.2,0.8,1,3,27,111,83,29,72,106,14,67,74,0.2,0.8,1
line,fusion_id,3,20,86,84,21,80,79,16,76,115,0.2,0.8,1,3,12,94,85,24,86,112,16,82,91,0.2,0.8,1
line,fusion_id,3,23,60,91,21,111,89,23,78,139,0.2,0.8,1,3,26,66,103,38,81,116,31,102,89,0.2,0.8,1
line,fusion_id,3,23,115,98,24,81,100,20,67,112,0.2,0.8,1,3,22,84,77,15,81,120,38,76,94,0.2,0.8,1
line,fusion_id,3,19,72,111,19,76,115,7,77,106,0.2,0.8,1,3,23,76,96,24,82,79,21,83,78,0.2,0.8,1
line,fusion_id,3,17,66,106,16,59,147,20,39,68,0.2,0.8,1,3,11,85,130,16,91,121,21,96,80,0.2,0.8,1
line,fusion_id,3,17,94,88,15,69,109,21,68,75,0.2,0.8,1,3,25,110,87,19,67,85,13,116,130,0.2,0.8,1
line,fusion_id,3,18,78,99,24,87,106,15,92,115,0.2,0.8,1,3,25,67,108,23,99,113,9,70,74,0.2,0.8,1
line,fusion_id,3,25,96,108,17,110,117,18,81,86,0.2,0.8,1,3,23,101,145,18,85,103,24,114,101,0.2,0.8,1
line,fusion_id,3,21,100,81,16,60,86,21,105,104,0.2,0.8,1,3,16,83,106,24,86,81,24,65,126,0.2,0.8,1
line,fusion_id,3,19,74,94,13,80,116,15,86,137,0.2,0.8,1,3,26,88,96,23,71,111,17,87,87,0.2,0.8,1
line,fusion_id,3,27,75,113,23,123,100,19,63,108,0.2,0.8,1,3,16,97,104,30,88,79,24,85,121,0.2,0.8,1
line,fusion_id,3,25,79,119,22,90,75,17,75,92,0.2,0.8,1,3,28,62,93,20,109,88,26,76,87,0.2,0.8,1
line,fusion_id,3,23,89,95,11,75,96,16,61,101,0.2,0.8,1,3,27,76,121,23,88,89,12,50,96,0.2,0.8,1
line,fusion_id,3,18,66,87,24,78,73,22,77,115,0.2,0.8,1,3,22,74,87,21,104,94,26,56,99,0.2,0.8,1
line,fusion_id,3,28,73,89,23,62,108,20,64,97,0.2,0.8,1,3,18,67,80,16,63,95,18,63,90,0.2,0.8,1
line,fusion_id,3,15,75,96,16,66,117,24,79,132,0.2,0.8,1,3,13,76,80,24,101,63,23,49,73,0.2,0.8,1
line,fusion_id,3,25,81,100,11,59,98,20,73,91,0.2,0.8,1,3,15,98,112,28,76,101,31,65,96,0.2,0.8,1
line,fusion_id,3,27,85,109,17,88,101,18,81,135,0.2,0.8,1,3,14,76,121,23,78,73,17,108,70,0.2,0.8,1
line,fusion_id,3,21,85,101,22,82,84,20,84,113,0.2,0.8,1,3,17,81,104,17,90,120,12,62,108,0.2,0.8,1
line,fusion_id,3,27,58,124,10,94,86,15,93,59,0.2,0.8,1,3,28,66,93,20,70,102,14,88,87,0.2,0.8,1
line,fusion_id,3,17,51,73,16,101,137,16,78,90,0.2,0.8,1,3,24,114,128,20,71,97,18,76,91,0.2,0.8,1
line,fusion_id,3,14,69,84,22,78,89,20,77,98,0.2,0.8,1,3,29,84,86,24,57,97,10,105,89,0.2,0.8,1
line,fusion_id,3,20,114,96,9,95,105,36,100,119,0.2,0.8,1,3,17,56,112,25,84,86,13,101,79,0.2,0.8,1
line,fusion_id,3,16,102,100,15,61,95,27,79,80,0.2,0.8,1,3,25,89,90,14,71,109,14,87,130,0.2,0.8,1
line,fusion_id,3,21,100,104,25,71,88,13,62,111,0.2,0.8,1,3,20,62,132,25,82,79,16,91,109,0.2,0.8,1
line,fusion_id,3,16,93,115,21,96,87,26,94,109,0.2,0.8,1,3,27,68,96,25,74,118,12,62,104,0.2,0.8,1
line,fusion_id,3,16,76,112,24,85,75,23,69,110,0.2,0.8,1,3,18,60,126,30,86,108,16,75,98,0.2,0.8,1
line,fusion_id,3,12,102,90,13,88,80,21,93,92,0.2,0.8,1,3,23,82,107,23,80,100,25,72,83,0.2,0.8,1
line,fusion_id,3,19,59,99,35,51,98,17,74,121,0.2,0.8,1,3,17,82,124,28,124,83,13,76,55,0.2,0.8,1
line,fusion_id,3,17,106,82,10,109,91,25,86,117,0.2,0.8,1,3,15,59,67,11,72,92,23,73,73,0.2,0.8,1
line,fusion_id,3,18,78,115,24,111,72,14,82,114,0.2,0.8,1,3,20,93,116,27,97,99,21,88,108,0.2,0.8,1
line,fusion_id,3,19,72,76,30,91,91,10,98,88,0.2,0.8,1,3,16,101,70,11,94,79,25,111,114,0.2,0.8,1
line,fusion_id,3,14,64,89,22,63,131,22,110,137,0.2,0.8,1,3,17,101,109,16,63,86,23,81,112,0.2,0.8,1
line,fusion_id,3,14,81,90,20,74,94,24,61,102,0.2,0.8,1,3,29,80,106,22,62,109,25,103,104,0.2,0.8,1
line,fusion_id,3,23,68,86,24,55,111,19,74,101,0.2,0.8,1,3,18,67,95,27,74,84,23,79,88,0.2,0.8,1
line,fusion_id,3,11,86,114,25,63,87,13,69,102,0.2,0.8,1,3,25,105,128,20,51,80,23,66,102,0.2,0.8,1
line,fusion_id,3,13,64,122,27,85,94,20,110,73,0.2,0.8,1,3,26,80,90,14,71,118,19,73,94,0.2,0.8,1
line,fusion_id,3,27,76,118,20,96,112,10,78,112,0.2,0.8,1,3,23,81,96,18,65,90,24,89,84,0.2,0.8,1
line,fusion_id,3,9,60,75,21,61,93,28,105,68,0.2,0.8,1,3,17,76,98,25,68,85,18,74,114,0.2,0.8,1
line,fusion_id,3,12,89,104,26,66,78,25,60,99,0.2,0.8,1,3,31,71,97,18,88,76,28,74,98,0.2,0.8,1
line,fusion_id,3,26,67,103,27,53,95,13,70,109,0.2,0.8,1,3,23,109,123,22,85,99,19,89,93,0.2,0.8,1
line,fusion_id,3,26,70,70,20,101,89,13,101,87,0.2,0.8,1,3,22,81,93,12,74,80,19,63,94,0.2,0.8,1
line,fusion_id,3,21,72,95,18,97,86,17,57,78,0.2,0.8,1,3,26,73,112,21,86,98,15,104,135,0.2,0.8,1
line,fusion_id,3,26,54,122,16,68,133,17,73,101,0.2,0.8,1,3,23,98,102,20,80,110,24,83,88,0.2,0.8,1
line,fusion_id,3,23,75,106,26,81,88,16,81,94,0.2,0.8,1,3,26,79,99,17,88,122,14,89,94,0.2,0.8,1
line,fusion_id,3,14,73,135,21,72,96,11,41,102,0.2,0.8,1,3,20,65,100,13,63,119,18,76,91,0.2,0.8,1
line,fusion_id,3,17,79,94,24,68,96,18,50,119,0.2,0.8,1,3,20,102,102,27,87,93,31,87,90,0.2,0.8,1
line,fusion_id,3,26,98,89,17,101,134,14,86,85,0.2,0.8,1,3,20,93,102,10,89,102,19,68,128,0.2,0.8,1
line,fusion_id,3,20,53,124,17,66,90,25,78,98,0.2,0.8,1,3,14,111,81,22,89,110,22,75,83,0.2,0.8,1
line,fusion_id,3,18,85,122,11,107,112,24,55,128,0.2,0.8,1,3,19,80,118,12,91,78,16,60,79,0.2,0.8,1
line,fusion_id,3,24,55,95,15,66,79,22,81,101,0.2,0.8,1,3,17,76,98,20,85,80,20,74,96,0.2,0.8,1
line,fusion_id,3,10,94,102,22,85,75,13,88,111,0.2,0.8,1,3,24,76,95,25,111,97,24,76,74,0.2,0.8,1
line,fusion_id,3,19,77,117,15,79,115,12,79,88,0.2,0.8,1,3,16,99,134,27,84,95,23,66,131,0.2,0.8,1
line,fusion_id,3,28,79,102,17,85,122,14,78,110,0.2,0.8,1,3,16,84,100,12,83,125,27,96,93,0.2,0.8,1
line,fusion_id,3,24,66,97,19,63,100,22,71,112,0.2,0.8,1,3,24,66,114,19,89,127,23,80,82,0.2,0.8,1
line,fusion_id,3,21,76,111,23,46,70,27,80,98,0.2,0.8,1,3,20,46,115,21,78,108,19,70,123,0.2,0.8,1
line,fusion_id,3,25,81,118,22,56,107,22,57,95,0.2,0.8,1,3,29,74,104,17,73,103,30,83,90,0.2,0.8,1
line,fusion_id,3,18,76,86,25,80,85,16,102,95,0.2,0.8,1,3,23,72,109,18,81,118,16,78,113,0.2,0.8,1
line,fusion_id,3,19,52,109,16,88,84,23,80,90,0.2,0.8,1,3,14,92,123,22,75,85,14,109,115,0.2,0.8,1
line,fusion_id,3,13,83,84,21,72,94,13,98,89,0.2,0.8,1,3,32,53,99,18,81,82,12,65,110,0.2,0.8,1
line,fusion_id,3,16,67,106,24,56,112,15,70,98,0.2,0.8,1,3,12,64,107,21,68,134,23,109,104,0.2,0.8,1
line,fusion_id,3,28,112,92,16,70,128,26,62,98,0.2,0.8,1,3,23,77,132,12,85,83,25,108,116,0.2,0.8,1
line,fusion_id,3,26,75,98,20,64,102,21,74,89,0.2,0.8,1,3,27,94,83,26,131,77,19,83,110,0.2,0.8,1
line,fusion_id,3,9,104,95,20,54,98,20,94,119,0.2,0.8,1,3,26,95,101,19,52,101,24,85,97,0.2,0.8,1
line,fusion_id,3,19,80,122,16,67,111,13,90,87,0.2,0.8,1,3,8,81,92,14,91,88,17,82,97,0.2,0.8,1
line,fusion_id,3,16,87,106,20,61,133,25,75,130,0.2,0.8,1,3,22,87,116,20,82,92,16,88,126,0.2,0.8,1
line,fusion_id,3,17,92,98,22,92,119,19,78,85,0.2,0.8,1,3,21,87,102,16,91,118,26,95,92,0.2,0.8,1
line,fusion_id,3,22,105,104,20,97,106,27,66,87,0.2,0.8,1,3,20,59,118,23,69,97,18,80,83,0.2,0.8,1
line,fusion_id,3,23,64,90,24,76,98,25,79,116,0.2,0.8,1,3,28,83,123,19,62,82,18,80,104,0.2,0.8,1
line,fusion_id,3,28,77,102,19,74,114,25,87,94,0.2,0.8,1,3,24,67,111,15,78,115,23,78,81,0.2,0.8,1
line,fusion_id,3,22,88,78,19,98,69,19,71,103,0.2,0.8,1,3,25,78,92,21,79,98,15,68,81,0.2,0.8,1
line,fusion_id,3,16,92,87,20,66,119,13,90,91,0.2,0.8,1,3,19,85,115,24,46,82,14,80,95,0.2,0.8,1
line,fusion_id,3,21,104,64,19,61,96,17,83,109,0.2,0.8,1,3,19,85,105,15,85,96,20,66,113,0.2,0.8,1
line,fusion_id,3,27,68,112,24,80,66,14,92,80,0.2,0.8,1,3,16,86,141,20,95,101,21,81,107,0.2,0.8,1
line,fusion_id,3,24,74,93,23,68,77,13,92,106,0.2,0.8,1,3,28,91,102,23,90,116,18,90,116,0.2,0.8,1
line,fusion_id,3,21,96,113,29,77,145,21,87,88,0.2,0.8,1,3,18,71,80,11,68,120,32,84,129,0.2,0.8,1
line,fusion_id,3,21,79,150,18,78,82,25,81,116,0.2,0.8,1,3,22,72,63,23,82,108,18,97,79,0.2,0.8,1
line,fusion_id,3,22,77,84,13,70,68,15,69,88,0.2,0.8,1,3,26,69,75,14,68,103,25,76,125,0.2,0.8,1
line,fusion_id,3,23,83,127,10,74,100,25,87,127,0.2,0.8,1,3,26,60,96,19,71,68,12,73,114,0.2,0.8,1
line,fusion_id,3,19,94,132,22,119,98,13,59,72,0.2,0.8,1,3,18,58,79,19,71,86,24,78,104,0.2,0.8,1
line,fusion_id,3,13,100,115,25,80,129,16,74,92,0.2,0.8,1,3,16,90,116,17,95,94,20,76,105,0.2,0.8,1
line,fusion_id,3,14,95,107,17,79,113,12,86,97,0.2,0.8,1,3,22,76,105,15,70,100,15,77,95,0.2,0.8,1
line,fusion_id,3,19,106,90,16,77,103,17,77,121,0.2,0.8,1,3,24,65,96,8,95,71,17,62,100,0.2,0.8,1
line,fusion_id,3,19,95,127,24,76,112,19,84,93,0.2,0.8,1,3,25,95,77,21,68,89,11,60,112,0.2,0.8,1
line,fusion_id,3,19,95,98,18,53,84,24,105,95,0.2,0.8,1,3,19,66,103,25,85,94,28,67,107,0.2,0.8,1
line,fusion_id,3,27,68,123,20,73,87,16,110,115,0.2,0.8,1,3,20,76,98,27,75,107,27,74,94,0.2,0.8,1
line,fusion_id,3,28,89,89,15,93,83,19,63,80,0.2,0.8,1,3,20,120,74,25,52,85,15,74,84,0.2,0.8,1
line,fusion_id,3,29,89,121,17,70,101,21,59,124,0.2,0.8,1,3,24,67,119,19,92,99,25,71,100,0.2,0.8,1
line,fusion_id,3,19,89,97,22,98,101,22,86,97,0.2,0.8,1,3,21,65,113,18,99,72,24,86,127,0.2,0.8,1
line,fusion_id,3,23,78,133,12,81,74,25,81,98,0.2,0.8,1,3,12,96,128,21,62,105,26,68,123,0.2,0.8,1
line,fusion_id,3,23,70,111,28,94,92,22,73,82,0.2,0.8,1,3,28,79,88,20,92,97,16,92,85,0.2,0.8,1
line,fusion_id,3,23,54,84,21,89,96,24,69,141,0.2,0.8,1,3,31,67,163,13,61,124,21,73,121,0.2,0.8,1
line,fusion_id,3,26,67,76,24,71,70,22,98,119,0.2,0.8,1,3,14,71,115,18,82,110,13,64,138,0.2,0.8,1
line,fusion_id,3,30,103,117,19,79,107,23,104,86,0.2,0.8,1,3,22,71,112,22,78,127,17,90,92,0.2,0.8,1
line,fusion_id,3,20,74,120,18,79,113,13,70,118,0.2,0.8,1,3,13,56,106,24,78,99,21,91,117,0.2,0.8,1
line,fusion_id,3,23,102,67,16,83,89,17,74,108,0.2,0.8,1,3,15,52,81,27,74,95,15,79,94,0.2,0.8,1
line,fusion_id,3,21,68,85,14,89,134,21,82,101,0.2,0.8,1,3,24,63,91,15,86,83,16,73,71,0.2,0.8,1
line,fusion_id,3,12,90,142,25,64,117,26,53,117,0.2,0.8,1,3,31,80,129,21,85,99,13,62,106,0.2,0.8,1
line,fusion_id,3,17,90,140,32,82,105,20,101,75,0.2,0.8,1,3,19,92,96,20,79,92,29,88,108,0.2,0.8,1
line,fusion_id,3,16,74,99,27,103,94,13,87,115,0.2,0.8,1,3,28,75,130,22,57,92,15,93,120,0.2,0.8,1
line,fusion_id,3,25,93,154,17,68,105,20,94,102,0.2,0.8,1,3,15,105,84,16,62,81,20,122,117,0.2,0.8,1
line,fusion_id,3,19,79,104,17,58,98,14,72,82,0.2,0.8,1,3,17,79,119,27,63,108,28,85,113,0.2,0.8,1
line,fusion_id,3,15,93,76,32,75,101,20,76,81,0.2,0.8,1,3,15,85,104,17,87,93,18,81,101,0.2,0.8,1
line,fusion_id,3,22,90,128,28,73,105,20,65,129,0.2,0.8,1,3,20,90,85,15,85,116,19,63,82,0.2,0.8,1
line,fusion_id,3,22,71,111,18,79,106,22,71,133,0.2,0.8,1,3,22,67,108,22,72,103,10,71,104,0.2,0.8,1
line,fusion_id,3,17,63,112,13,93,125,27,77,109,0.2,0.8,1,3,16,108,98,20,71,93,19,101,86,0.2,0.8,1
line,fusion_id,3,16,75,108,21,85,104,19,110,130,0.2,0.8,1,3,21,113,121,21,67,83,21,76,113,0.2,0.8,1
line,fusion_id,3,15,85,73,20,100,103,11,68,115,0.2,0.8,1,3,20,56,84,17,82,80,21,124,106,0.2,0.8,1
line,fusion_id,3,20,87,109,14,73,95,27,84,105,0.2,0.8,1,3,27,55,72,19,81,108,30,99,104,0.2,0.8,1
line,fusion_id,3,17,70,149,30,96,108,22,75,86,0.2,0.8,1,3,20,95,72,32,83,95,16,106,108,0.2,0.8,1
line,fusion_id,3,25,54,78,14,101,92,25,60,97,0.2,0.8,1,3,19,99,124,14,71,98,21,64,109,0.2,0.8,1
line,fusion_id,3,19,99,121,22,80,64,23,102,115,0.2,0.8,1,3,22,93,98,22,68,103,15,98,116,0.2,0.8,1
line,fusion_id,3,25,95,84,21,65,63,23,65,140,0.2,0.8,1,3,19,92,92,29,78,84,12,71,74,0.2,0.8,1
line,fusion_id,3,19,67,99,19,91,111,27,70,82,0.2,0.8,1,3,19,74,94,19,88,103,11,61,87,0.2,0.8,1
line,fusion_id,3,21,89,113,28,60,80,18,71,142,0.2,0.8,1,3,28,74,79,29,77,128,23,90,100,0.2,0.8,1
line,fusion_id,3,27,72,69,13,67,87,19,84,93,0.2,0.8,1,3,27,68,94,19,59,107,25,67,92,0.2,0.8,1
line,fusion_id,3,19,58,113,25,66,101,28,79,101,0.2,0.8,1,3,22,70,81,13,104,103,17,94,105,0.2,0.8,1
line,fusion_id,3,11,92,99,14,65,101,12,54,90,0.2,0.8,1,3,24,95,122,15,92,110,13,88,87,0.2,0.8,1
line,fusion_id,3,20,88,106,15,72,101,24,72,98,0.2,0.8,1,3,16,66,120,26,62,116,23,97,76,0.2,0.8,1
line,fusion_id,3,28,70,115,20,87,61,16,67,87,0.2,0.8,1,3,15,89,129,15,98,87,15,93,104,0.2,0.8,1
line,fusion_id,3,20,69,99,21,117,112,16,84,103,0.2,0.8,1,3,17,75,72,19,98,94,23,92,87,0.2,0.8,1
line,fusion_id,3,15,73,136,23,88,107,19,74,61,0.2,0.8,1,3,17,95,98,18,93,66,33,71,94,0.2,0.8,1
line,fusion_id,3,23,97,91,21,59,94,27,83,115,0.2,0.8,1,3,32,86,83,18,88,88,25,93,117,0.2,0.8,1
line,fusion_id,3,28,75,87,17,79,123,16,82,87,0.2,0.8,1,3,29,94,127,15,83,99,27,92,126,0.2,0.8,1
line,fusion_id,3,15,95,74,32,102,72,22,66,92,0.2,0.8,1,3,23,92,106,18,69,107,19,56,80,0.2,0.8,1
line,fusion_id,3,11,53,87,19,71,100,23,76,64,0.2,0.8,1,3,17,96,80,13,88,85,13,55,99,0.2,0.8,1
line,fusion_id,3,13,108,109,23,94,97,31,58,68,0.2,0.8,1,3,19,92,98,18,62,120,26,74,123,0.2,0.8,1
line,fusion_id,3,24,54,95,20,76,107,20,76,120,0.2,0.8,1,3,23,63,105,12,77,129,28,81,90,0.2,0.8,1
line,fusion_id,3,13,87,96,15,80,93,18,97,105,0.2,0.8,1,3,25,92,94,16,74,124,25,101,124,0.2,0.8,1
